"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Jefferson County, CO","08059","Large Fringe Metro","2","2019","2019",22,582881,3.8,2.4,5.7
,"Jefferson County, CO","08059","Large Fringe Metro","2","2020","2020",32,583283,5.5,3.8,7.7
,"Jefferson County, CO","08059","Large Fringe Metro","2","2021","2021",27,579581,4.7,3.1,6.8
,"Jefferson County, CO","08059","Large Fringe Metro","2","2022","2022",30,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, CO","08059","Large Fringe Metro","2","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, CO","08059","Large Fringe Metro","2","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Larimer County, CO","08069","Medium Metro","3","2019","2019",14,356899,3.9,2.1,6.6
,"Larimer County, CO","08069","Medium Metro","3","2021","2021",11,362533,3.0,1.5,5.4
,"Weld County, CO","08123","Medium Metro","3","2018","2018",14,314305,4.5,2.4,7.5
,"Fairfield County, CT","09001","Not Available","9","2018","2018",32,943823,3.4,2.3,4.8
,"Fairfield County, CT","09001","Not Available","9","2019","2019",35,943332,3.7,2.6,5.2
,"Fairfield County, CT","09001","Not Available","9","2020","2020",53,942426,5.6,4.2,7.4
,"Fairfield County, CT","09001","Not Available","9","2021","2021",37,959768,3.9,2.7,5.3
,"Fairfield County, CT","09001","Not Available","9","2022","2022",43,Not Available,Not Available,Not Available,Not Available
,"Fairfield County, CT","09001","Not Available","9","2023","2023",26,Not Available,Not Available,Not Available,Not Available
,"Fairfield County, CT","09001","Not Available","9","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Hartford County, CT","09003","Not Available","9","2018","2018",31,892697,3.5,2.4,4.9
,"Hartford County, CT","09003","Not Available","9","2019","2019",44,891720,4.9,3.6,6.6
,"Hartford County, CT","09003","Not Available","9","2020","2020",46,889226,5.2,3.8,6.9
,"Hartford County, CT","09003","Not Available","9","2021","2021",43,896854,4.8,3.5,6.5
,"Hartford County, CT","09003","Not Available","9","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"Hartford County, CT","09003","Not Available","9","2023","2023",34,Not Available,Not Available,Not Available,Not Available
,"Hartford County, CT","09003","Not Available","9","2024 ","2024",20,Not Available,Not Available,Not Available,Not Available
,"Litchfield County, CT","09005","Not Available","9","2018","2018",14,181111,7.7,4.2,13.0
,"Litchfield County, CT","09005","Not Available","9","2019","2019",13,180333,7.2,3.8,12.3
,"Litchfield County, CT","09005","Not Available","9","2020","2020",13,179610,7.2,3.9,12.4
,"Litchfield County, CT","09005","Not Available","9","2021","2021",10,185000,5.4,2.6,9.9
,"Litchfield County, CT","09005","Not Available","9","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Litchfield County, CT","09005","Not Available","9","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, CT","09007","Not Available","9","2018","2018",13,162682,8.0,4.3,13.7
,"Middlesex County, CT","09007","Not Available","9","2019","2019",16,162436,9.9,5.6,16.0
,"Middlesex County, CT","09007","Not Available","9","2020","2020",12,161657,7.4,3.8,13.0
,"New Haven County, CT","09009","Not Available","9","2018","2018",55,857620,6.4,4.8,8.3
,"New Haven County, CT","09009","Not Available","9","2019","2019",67,854757,7.8,6.1,10.0
,"New Haven County, CT","09009","Not Available","9","2020","2020",63,851948,7.4,5.7,9.5
,"New Haven County, CT","09009","Not Available","9","2021","2021",55,863700,6.4,4.8,8.3
,"New Haven County, CT","09009","Not Available","9","2022","2022",63,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","Not Available","9","2023","2023",50,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","Not Available","9","2024 ","2024",33,Not Available,Not Available,Not Available,Not Available
,"New London County, CT","09011","Not Available","9","2018","2018",10,266784,3.7,1.8,6.9
,"New London County, CT","09011","Not Available","9","2019","2019",21,265206,7.9,4.9,12.1
,"New London County, CT","09011","Not Available","9","2020","2020",17,264999,6.4,3.7,10.3
,"New London County, CT","09011","Not Available","9","2021","2021",22,268805,8.2,5.1,12.4
,"New London County, CT","09011","Not Available","9","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"New London County, CT","09011","Not Available","9","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"New Castle County, DE","10003","Large Fringe Metro","2","2018","2018",39,559335,7.0,5.0,9.5
,"New Castle County, DE","10003","Large Fringe Metro","2","2019","2019",29,558753,5.2,3.5,7.5
,"New Castle County, DE","10003","Large Fringe Metro","2","2020","2020",34,561531,6.1,4.2,8.5
,"New Castle County, DE","10003","Large Fringe Metro","2","2021","2021",30,571708,5.2,3.5,7.5
,"New Castle County, DE","10003","Large Fringe Metro","2","2022","2022",24,Not Available,Not Available,Not Available,Not Available
,"New Castle County, DE","10003","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"New Castle County, DE","10003","Large Fringe Metro","2","2024 ","2024",18,Not Available,Not Available,Not Available,Not Available
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2018","2018",15,229286,6.5,3.7,10.8
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2019","2019",15,234225,6.4,3.6,10.6
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2020","2020",11,241635,4.6,2.3,8.1
,"District of Columbia, DC","11001","Large Central Metro","1","2018","2018",32,702455,4.6,3.1,6.4
,"District of Columbia, DC","11001","Large Central Metro","1","2019","2019",24,705749,3.4,2.2,5.1
,"District of Columbia, DC","11001","Large Central Metro","1","2020","2020",37,712816,5.2,3.7,7.2
,"District of Columbia, DC","11001","Large Central Metro","1","2021","2021",26,670050,3.9,2.5,5.7
,"District of Columbia, DC","11001","Large Central Metro","1","2022","2022",31,Not Available,Not Available,Not Available,Not Available
,"District of Columbia, DC","11001","Large Central Metro","1","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"District of Columbia, DC","11001","Large Central Metro","1","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Alachua County, FL","12001","Medium Metro","3","2021","2021",10,279238,3.6,1.7,6.6
,"Bay County, FL","12005","Small Metro","4","2018","2018",11,185287,5.9,3.0,10.6
,"Bay County, FL","12005","Small Metro","4","2019","2019",17,174705,9.7,5.7,15.6
,"Bay County, FL","12005","Small Metro","4","2020","2020",14,171322,8.2,4.5,13.7
,"Bay County, FL","12005","Small Metro","4","2021","2021",12,179168,6.7,3.5,11.7
,"Bay County, FL","12005","Small Metro","4","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2018","2018",65,596849,10.9,8.4,13.9
,"Brevard County, FL","12009","Medium Metro","3","2019","2019",87,601942,14.5,11.6,17.8
,"Brevard County, FL","12009","Medium Metro","3","2020","2020",76,608459,12.5,9.8,15.6
,"Brevard County, FL","12009","Medium Metro","3","2021","2021",64,616628,10.4,8.0,13.3
,"Brevard County, FL","12009","Medium Metro","3","2022","2022",30,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2023","2023",50,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2024 ","2024",33,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2018","2018",46,1951260,2.4,1.7,3.1
,"Broward County, FL","12011","Large Fringe Metro","2","2019","2019",48,1952778,2.5,1.8,3.3
,"Broward County, FL","12011","Large Fringe Metro","2","2020","2020",103,1958105,5.3,4.2,6.3
,"Broward County, FL","12011","Large Fringe Metro","2","2021","2021",99,1930983,5.1,4.2,6.2
,"Broward County, FL","12011","Large Fringe Metro","2","2022","2022",82,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2023","2023",72,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2024 ","2024",50,Not Available,Not Available,Not Available,Not Available
,"Charlotte County, FL","12015","Small Metro","4","2021","2021",13,194843,6.7,3.6,11.4
,"Charlotte County, FL","12015","Small Metro","4","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Charlotte County, FL","12015","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Citrus County, FL","12017","Small Metro","4","2018","2018",16,147929,10.8,6.2,17.6
,"Citrus County, FL","12017","Small Metro","4","2019","2019",19,149657,12.7,7.6,19.8
,"Citrus County, FL","12017","Small Metro","4","2020","2020",12,153010,7.8,4.1,13.7
,"Citrus County, FL","12017","Small Metro","4","2021","2021",18,158083,11.4,6.7,18.0
,"Citrus County, FL","12017","Small Metro","4","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Citrus County, FL","12017","Small Metro","4","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Clay County, FL","12019","Large Fringe Metro","2","2018","2018",19,216072,8.8,5.3,13.7
,"Clay County, FL","12019","Large Fringe Metro","2","2019","2019",10,219252,4.6,2.2,8.4
,"Clay County, FL","12019","Large Fringe Metro","2","2020","2020",13,221770,5.9,3.1,10.0
,"Collier County, FL","12021","Medium Metro","3","2018","2018",22,378488,5.8,3.6,8.8
,"Collier County, FL","12021","Medium Metro","3","2019","2019",19,384902,4.9,3.0,7.7
,"Collier County, FL","12021","Medium Metro","3","2020","2020",17,392973,4.3,2.5,6.9
,"Collier County, FL","12021","Medium Metro","3","2021","2021",14,385980,3.6,2.0,6.1
,"Collier County, FL","12021","Medium Metro","3","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Collier County, FL","12021","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2018","2018",106,950181,11.2,9.0,13.3
,"Duval County, FL","12031","Large Central Metro","1","2019","2019",81,957755,8.5,6.7,10.5
,"Duval County, FL","12031","Large Central Metro","1","2020","2020",102,966728,10.6,8.5,12.6
,"Duval County, FL","12031","Large Central Metro","1","2021","2021",62,999935,6.2,4.8,7.9
,"Duval County, FL","12031","Large Central Metro","1","2022","2022",62,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2023","2023",45,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2024 ","2024",25,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2018","2018",23,315534,7.3,4.6,10.9
,"Escambia County, FL","12033","Medium Metro","3","2019","2019",20,318316,6.3,3.8,9.7
,"Escambia County, FL","12033","Medium Metro","3","2020","2020",25,322364,7.8,5.0,11.4
,"Escambia County, FL","12033","Medium Metro","3","2021","2021",30,322390,9.3,6.3,13.3
,"Escambia County, FL","12033","Medium Metro","3","2022","2022",41,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Flagler County, FL","12035","Medium Metro","3","2020","2020",10,118451,8.4,4.0,15.5
,"Flagler County, FL","12035","Medium Metro","3","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Hernando County, FL","12053","Large Fringe Metro","2","2018","2018",13,190865,6.8,3.6,11.6
,"Hernando County, FL","12053","Large Fringe Metro","2","2019","2019",13,193920,6.7,3.6,11.5
,"Hernando County, FL","12053","Large Fringe Metro","2","2020","2020",11,198792,5.5,2.8,9.9
,"Hernando County, FL","12053","Large Fringe Metro","2","2021","2021",22,200638,11.0,6.9,16.6
,"Hernando County, FL","12053","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Highlands County, FL","12055","Small Metro","4","2018","2018",10,105424,9.5,4.5,17.4
,"Highlands County, FL","12055","Small Metro","4","2020","2020",11,106639,10.3,5.1,18.5
,"Hillsborough County, FL","12057","Large Central Metro","1","2018","2018",75,1436888,5.2,4.1,6.5
,"Hillsborough County, FL","12057","Large Central Metro","1","2019","2019",66,1471968,4.5,3.5,5.7
,"Hillsborough County, FL","12057","Large Central Metro","1","2020","2020",96,1497957,6.4,5.2,7.8
,"Hillsborough County, FL","12057","Large Central Metro","1","2021","2021",76,1478194,5.1,4.1,6.4
,"Hillsborough County, FL","12057","Large Central Metro","1","2022","2022",86,Not Available,Not Available,Not Available,Not Available
,"Hillsborough County, FL","12057","Large Central Metro","1","2023","2023",62,Not Available,Not Available,Not Available,Not Available
,"Hillsborough County, FL","12057","Large Central Metro","1","2024 ","2024",45,Not Available,Not Available,Not Available,Not Available
,"Indian River County, FL","12061","Small Metro","4","2021","2021",14,163662,8.6,4.7,14.4
,"Lake County, FL","12069","Large Fringe Metro","2","2018","2018",16,356495,4.5,2.6,7.3
,"Lake County, FL","12069","Large Fringe Metro","2","2019","2019",15,367118,4.1,2.3,6.7
,"Lake County, FL","12069","Large Fringe Metro","2","2020","2020",20,375492,5.3,3.3,8.2
,"Lake County, FL","12069","Large Fringe Metro","2","2021","2021",17,395804,4.3,2.5,6.9
,"Lake County, FL","12069","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Lake County, FL","12069","Large Fringe Metro","2","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Lake County, FL","12069","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2018","2018",35,754610,4.6,3.2,6.5
,"Lee County, FL","12071","Medium Metro","3","2019","2019",27,770577,3.5,2.3,5.1
,"Lee County, FL","12071","Medium Metro","3","2020","2020",37,790767,4.7,3.3,6.4
,"Lee County, FL","12071","Medium Metro","3","2021","2021",24,787976,3.0,2.0,4.5
,"Lee County, FL","12071","Medium Metro","3","2022","2022",49,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2023","2023",45,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2024 ","2024",31,Not Available,Not Available,Not Available,Not Available
,"Leon County, FL","12073","Medium Metro","3","2021","2021",11,292817,3.8,1.9,6.7
,"Leon County, FL","12073","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Manatee County, FL","12081","Medium Metro","3","2018","2018",21,394855,5.3,3.3,8.1
,"Manatee County, FL","12081","Medium Metro","3","2019","2019",30,403253,7.4,5.0,10.6
,"Manatee County, FL","12081","Medium Metro","3","2020","2020",18,411219,4.4,2.6,6.9
,"Manatee County, FL","12081","Medium Metro","3","2021","2021",14,412703,3.4,1.9,5.7
,"Manatee County, FL","12081","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Manatee County, FL","12081","Medium Metro","3","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2018","2018",41,359977,11.4,8.2,15.5
,"Marion County, FL","12083","Medium Metro","3","2019","2019",30,365579,8.2,5.5,11.7
,"Marion County, FL","12083","Medium Metro","3","2020","2020",34,373513,9.1,6.3,12.7
,"Marion County, FL","12083","Medium Metro","3","2021","2021",28,385915,7.3,4.8,10.5
,"Marion County, FL","12083","Medium Metro","3","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2023","2023",21,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Martin County, FL","12085","Medium Metro","3","2020","2020",10,162088,6.2,3.0,11.3
,"Martin County, FL","12085","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2018","2018",55,2761581,2.0,1.5,2.6
,"Miami-Dade County, FL","12086","Large Central Metro","1","2019","2019",60,2716940,2.2,1.7,2.8
,"Miami-Dade County, FL","12086","Large Central Metro","1","2020","2020",52,2707303,1.9,1.4,2.5
,"Miami-Dade County, FL","12086","Large Central Metro","1","2021","2021",35,2662777,1.3,0.9,1.8
,"Miami-Dade County, FL","12086","Large Central Metro","1","2022","2022",33,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2023","2023",30,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2024 ","2024",27,Not Available,Not Available,Not Available,Not Available
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2018","2018",11,75027,14.7,7.3,26.2
,"Nassau County, FL","12089","Large Fringe Metro","2","2020","2020",10,91113,11.0,5.3,20.2
