"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Cumberland County, NC","37051","Black or African American","2054-5","2019","2019",19,131249,14.5,8.7,22.6
,"Cumberland County, NC","37051","Black or African American","2054-5","2020","2020",30,133213,22.5,15.2,32.1
,"Cumberland County, NC","37051","Black or African American","2054-5","2021","2021",61,133695,45.6,34.9,58.6
,"Cumberland County, NC","37051","Black or African American","2054-5","2022","2022",43,134373,32.0,23.2,43.1
,"Cumberland County, NC","37051","Black or African American","2054-5","2023","2023",27,135813,19.9,13.1,28.9
,"Cumberland County, NC","37051","Black or African American","2054-5","2024 ","2024",31,137342,22.6,15.3,32.0
,"Cumberland County, NC","37051","White","2106-3","2018","2018",36,169908,21.2,14.8,29.3
,"Cumberland County, NC","37051","White","2106-3","2019","2019",20,171379,11.7,7.1,18.0
,"Cumberland County, NC","37051","White","2106-3","2020","2020",45,169301,26.6,19.4,35.6
,"Cumberland County, NC","37051","White","2106-3","2021","2021",46,167282,27.5,20.1,36.7
,"Cumberland County, NC","37051","White","2106-3","2022","2022",50,167318,29.9,22.2,39.4
,"Cumberland County, NC","37051","White","2106-3","2023","2023",36,166334,21.6,15.2,30.0
,"Cumberland County, NC","37051","White","2106-3","2024 ","2024",41,164725,24.9,17.9,33.8
,"Davidson County, NC","37057","White","2106-3","2019","2019",12,143513,8.4,4.3,14.6
,"Davidson County, NC","37057","White","2106-3","2021","2021",21,144780,14.5,9.0,22.2
,"Davidson County, NC","37057","White","2106-3","2022","2022",16,145488,11.0,6.3,17.9
,"Davidson County, NC","37057","White","2106-3","2023","2023",16,146547,10.9,6.2,17.7
,"Durham County, NC","37063","Black or African American","2054-5","2018","2018",12,117992,10.2,5.3,17.8
,"Durham County, NC","37063","Black or African American","2054-5","2019","2019",11,118569,9.3,4.6,16.6
,"Durham County, NC","37063","Black or African American","2054-5","2020","2020",32,118818,26.9,18.4,38.0
,"Durham County, NC","37063","Black or African American","2054-5","2021","2021",46,117198,39.2,28.7,52.4
,"Durham County, NC","37063","Black or African American","2054-5","2022","2022",55,117597,46.8,35.2,60.9
,"Durham County, NC","37063","Black or African American","2054-5","2023","2023",53,116125,45.6,34.2,59.7
,"Durham County, NC","37063","Black or African American","2054-5","2024 ","2024",46,115354,39.9,29.2,53.2
,"Durham County, NC","37063","White","2106-3","2018","2018",17,170058,10.0,5.8,16.0
,"Durham County, NC","37063","White","2106-3","2019","2019",13,173753,7.5,4.0,12.8
,"Durham County, NC","37063","White","2106-3","2020","2020",10,177448,5.6,2.7,10.4
,"Durham County, NC","37063","White","2106-3","2022","2022",28,181841,15.4,10.2,22.3
,"Durham County, NC","37063","White","2106-3","2023","2023",13,186029,7.0,3.7,11.9
,"Durham County, NC","37063","White","2106-3","2024 ","2024",18,189829,9.5,5.6,15.0
,"Edgecombe County, NC","37065","Black or African American","2054-5","2023","2023",17,28049,60.6,35.3,97.0
,"Edgecombe County, NC","37065","White","2106-3","2022","2022",10,19114,52.3,25.1,96.2
,"Forsyth County, NC","37067","Black or African American","2054-5","2018","2018",10,104174,9.6,4.6,17.7
,"Forsyth County, NC","37067","Black or African American","2054-5","2019","2019",11,105049,10.5,5.2,18.7
,"Forsyth County, NC","37067","Black or African American","2054-5","2020","2020",17,106080,16.0,9.3,25.7
,"Forsyth County, NC","37067","Black or African American","2054-5","2021","2021",26,107069,24.3,15.9,35.6
,"Forsyth County, NC","37067","Black or African American","2054-5","2022","2022",49,107890,45.4,33.6,60.0
,"Forsyth County, NC","37067","Black or African American","2054-5","2023","2023",38,108460,35.0,24.8,48.1
,"Forsyth County, NC","37067","Black or African American","2054-5","2024 ","2024",22,109065,20.2,12.6,30.5
,"Forsyth County, NC","37067","White","2106-3","2018","2018",21,252772,8.3,5.1,12.7
,"Forsyth County, NC","37067","White","2106-3","2019","2019",25,254742,9.8,6.4,14.5
,"Forsyth County, NC","37067","White","2106-3","2020","2020",18,254053,7.1,4.2,11.2
,"Forsyth County, NC","37067","White","2106-3","2021","2021",41,253891,16.1,11.6,21.9
,"Forsyth County, NC","37067","White","2106-3","2022","2022",29,255807,11.3,7.6,16.3
,"Forsyth County, NC","37067","White","2106-3","2023","2023",37,258097,14.3,10.1,19.8
,"Forsyth County, NC","37067","White","2106-3","2024 ","2024",21,261161,8.0,5.0,12.3
,"Gaston County, NC","37071","Black or African American","2054-5","2022","2022",14,45760,30.6,16.7,51.3
,"Gaston County, NC","37071","White","2106-3","2022","2022",28,176692,15.8,10.5,22.9
,"Gaston County, NC","37071","White","2106-3","2023","2023",11,177638,6.2,3.1,11.1
,"Gaston County, NC","37071","White","2106-3","2024 ","2024",13,179427,7.2,3.9,12.4
,"Guilford County, NC","37081","Black or African American","2054-5","2018","2018",14,187571,7.5,4.1,12.5
,"Guilford County, NC","37081","Black or African American","2054-5","2019","2019",18,190138,9.5,5.6,15.0
,"Guilford County, NC","37081","Black or African American","2054-5","2020","2020",28,193387,14.5,9.6,20.9
,"Guilford County, NC","37081","Black or African American","2054-5","2021","2021",53,196151,27.0,20.2,35.3
,"Guilford County, NC","37081","Black or African American","2054-5","2022","2022",57,198340,28.7,21.8,37.2
,"Guilford County, NC","37081","Black or African American","2054-5","2023","2023",43,199843,21.5,15.6,29.0
,"Guilford County, NC","37081","Black or African American","2054-5","2024 ","2024",38,203092,18.7,13.2,25.7
,"Guilford County, NC","37081","White","2106-3","2018","2018",32,300040,10.7,7.3,15.1
,"Guilford County, NC","37081","White","2106-3","2019","2019",35,300625,11.6,8.1,16.2
,"Guilford County, NC","37081","White","2106-3","2020","2020",34,298912,11.4,7.9,15.9
,"Guilford County, NC","37081","White","2106-3","2021","2021",63,297026,21.2,16.3,27.1
,"Guilford County, NC","37081","White","2106-3","2022","2022",51,296925,17.2,12.8,22.6
,"Guilford County, NC","37081","White","2106-3","2023","2023",32,298038,10.7,7.3,15.2
,"Guilford County, NC","37081","White","2106-3","2024 ","2024",42,300159,14.0,10.1,18.9
,"Harnett County, NC","37085","Black or African American","2054-5","2021","2021",14,30483,45.9,25.1,77.1
,"Harnett County, NC","37085","White","2106-3","2021","2021",10,96008,10.4,5.0,19.2
,"Harnett County, NC","37085","White","2106-3","2022","2022",17,98186,17.3,10.1,27.7
,"Iredell County, NC","37097","White","2106-3","2024 ","2024",10,166809,6.0,2.9,11.0
,"Johnston County, NC","37101","Black or African American","2054-5","2023","2023",10,46739,21.4,10.3,39.3
,"Johnston County, NC","37101","White","2106-3","2021","2021",19,174729,10.9,6.5,17.0
,"Johnston County, NC","37101","White","2106-3","2022","2022",13,179124,7.3,3.9,12.4
,"Johnston County, NC","37101","White","2106-3","2023","2023",12,182944,6.6,3.4,11.5
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2018","2018",37,359817,10.3,7.2,14.2
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2019","2019",33,366146,9.0,6.2,12.7
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2020","2020",47,373106,12.6,9.3,16.8
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2021","2021",56,373368,15.0,11.3,19.5
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2022","2022",81,380270,21.3,16.9,26.5
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2023","2023",106,381895,27.8,22.5,33.0
,"Mecklenburg County, NC","37119","Black or African American","2054-5","2024 ","2024",71,387767,18.3,14.3,23.1
,"Mecklenburg County, NC","37119","White","2106-3","2018","2018",45,628585,7.2,5.2,9.6
,"Mecklenburg County, NC","37119","White","2106-3","2019","2019",51,636624,8.0,6.0,10.5
,"Mecklenburg County, NC","37119","White","2106-3","2020","2020",50,642036,7.8,5.8,10.3
,"Mecklenburg County, NC","37119","White","2106-3","2021","2021",45,635241,7.1,5.2,9.5
,"Mecklenburg County, NC","37119","White","2106-3","2022","2022",59,646157,9.1,7.0,11.8
,"Mecklenburg County, NC","37119","White","2106-3","2023","2023",66,659184,10.0,7.7,12.7
,"Mecklenburg County, NC","37119","White","2106-3","2024 ","2024",53,683224,7.8,5.8,10.1
,"Nash County, NC","37127","Black or African American","2054-5","2021","2021",10,40077,25.0,12.0,45.9
,"Nash County, NC","37127","Black or African American","2054-5","2022","2022",15,40234,37.3,20.9,61.5
,"Nash County, NC","37127","White","2106-3","2021","2021",12,50941,23.6,12.2,41.1
,"Nash County, NC","37127","White","2106-3","2023","2023",10,51577,19.4,9.3,35.7
,"New Hanover County, NC","37129","Black or African American","2054-5","2020","2020",10,31332,31.9,15.3,58.7
,"New Hanover County, NC","37129","Black or African American","2054-5","2021","2021",17,30085,56.5,32.9,90.5
,"New Hanover County, NC","37129","Black or African American","2054-5","2022","2022",10,29950,33.4,16.0,61.4
,"New Hanover County, NC","37129","White","2106-3","2018","2018",17,190329,8.9,5.2,14.3
,"New Hanover County, NC","37129","White","2106-3","2019","2019",15,192758,7.8,4.4,12.8
,"New Hanover County, NC","37129","White","2106-3","2020","2020",20,194712,10.3,6.3,15.9
,"New Hanover County, NC","37129","White","2106-3","2021","2021",22,188413,11.7,7.3,17.7
,"New Hanover County, NC","37129","White","2106-3","2022","2022",23,194011,11.9,7.5,17.8
,"New Hanover County, NC","37129","White","2106-3","2023","2023",24,197680,12.1,7.8,18.1
,"New Hanover County, NC","37129","White","2106-3","2024 ","2024",22,201587,10.9,6.8,16.5
,"Onslow County, NC","37133","Black or African American","2054-5","2023","2023",10,32193,31.1,14.9,57.1
,"Onslow County, NC","37133","White","2106-3","2018","2018",11,150682,7.3,3.6,13.1
,"Onslow County, NC","37133","White","2106-3","2019","2019",10,150799,6.6,3.2,12.2
,"Onslow County, NC","37133","White","2106-3","2020","2020",16,155695,10.3,5.9,16.7
,"Onslow County, NC","37133","White","2106-3","2022","2022",12,158218,7.6,3.9,13.2
,"Onslow County, NC","37133","White","2106-3","2024 ","2024",12,162854,7.4,3.8,12.9
,"Orange County, NC","37135","Black or African American","2054-5","2022","2022",10,18091,55.3,26.5,101.7
,"Orange County, NC","37135","White","2106-3","2020","2020",11,114519,9.6,4.8,17.2
,"Pitt County, NC","37147","Black or African American","2054-5","2020","2020",12,66181,18.1,9.4,31.7
,"Pitt County, NC","37147","Black or African American","2054-5","2021","2021",11,62855,17.5,8.7,31.3
,"Pitt County, NC","37147","Black or African American","2054-5","2022","2022",21,63418,33.1,20.5,50.6
,"Pitt County, NC","37147","Black or African American","2054-5","2023","2023",23,63837,36.0,22.8,54.1
,"Pitt County, NC","37147","Black or African American","2054-5","2024 ","2024",11,65274,16.9,8.4,30.2
,"Pitt County, NC","37147","White","2106-3","2019","2019",10,106822,9.4,4.5,17.2
,"Pitt County, NC","37147","White","2106-3","2020","2020",13,107576,12.1,6.4,20.7
,"Pitt County, NC","37147","White","2106-3","2021","2021",17,100449,16.9,9.9,27.1
,"Pitt County, NC","37147","White","2106-3","2022","2022",22,100935,21.8,13.7,33.0
,"Pitt County, NC","37147","White","2106-3","2023","2023",13,101677,12.8,6.8,21.9
,"Randolph County, NC","37151","White","2106-3","2018","2018",14,127477,11.0,6.0,18.4
,"Randolph County, NC","37151","White","2106-3","2019","2019",16,127566,12.5,7.2,20.4
,"Randolph County, NC","37151","White","2106-3","2020","2020",16,127947,12.5,7.1,20.3
,"Randolph County, NC","37151","White","2106-3","2021","2021",20,127829,15.6,9.6,24.2
,"Randolph County, NC","37151","White","2106-3","2022","2022",24,128171,18.7,12.0,27.9
,"Randolph County, NC","37151","White","2106-3","2023","2023",13,128693,10.1,5.4,17.3
,"Randolph County, NC","37151","White","2106-3","2024 ","2024",10,129041,7.7,3.7,14.3
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2019","2019",18,55222,32.6,19.3,51.5
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2020","2020",33,54848,60.2,41.4,84.5
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2021","2021",46,50754,90.6,66.4,120.9
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2022","2022",41,48913,83.8,60.2,113.7
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2023","2023",27,48858,55.3,36.4,80.4
,"Robeson County, NC","37155","American Indian or Alaska Native","1002-5","2024 ","2024",25,48906,51.1,33.1,75.5
,"Robeson County, NC","37155","Black or African American","2054-5","2020","2020",10,30769,32.5,15.6,59.8
,"Robeson County, NC","37155","Black or African American","2054-5","2022","2022",14,27781,50.4,27.6,84.6
,"Robeson County, NC","37155","White","2106-3","2020","2020",12,39443,30.4,15.7,53.1
,"Robeson County, NC","37155","White","2106-3","2021","2021",22,34093,64.5,40.4,97.7
,"Robeson County, NC","37155","White","2106-3","2022","2022",18,35107,51.3,30.4,81.0
,"Robeson County, NC","37155","White","2106-3","2023","2023",15,35489,42.3,23.7,69.7
,"Robeson County, NC","37155","White","2106-3","2024 ","2024",10,36060,27.7,13.3,51.0
,"Rockingham County, NC","37157","White","2106-3","2020","2020",15,70528,21.3,11.9,35.1
,"Rockingham County, NC","37157","White","2106-3","2021","2021",23,70147,32.8,20.8,49.2
,"Rockingham County, NC","37157","White","2106-3","2022","2022",21,70703,29.7,18.4,45.4
,"Rockingham County, NC","37157","White","2106-3","2023","2023",17,71116,23.9,13.9,38.3
,"Rockingham County, NC","37157","White","2106-3","2024 ","2024",11,71711,15.3,7.7,27.4
,"Rowan County, NC","37159","Black or African American","2054-5","2021","2021",10,25370,39.4,18.9,72.5
,"Rowan County, NC","37159","Black or African American","2054-5","2022","2022",12,25710,46.7,24.1,81.5
,"Rowan County, NC","37159","Black or African American","2054-5","2023","2023",14,26141,53.6,29.3,89.9
,"Rowan County, NC","37159","Black or African American","2054-5","2024 ","2024",10,26528,37.7,18.1,69.3
,"Rowan County, NC","37159","White","2106-3","2019","2019",10,112801,8.9,4.3,16.3
,"Rowan County, NC","37159","White","2106-3","2020","2020",14,112965,12.4,6.8,20.8
,"Rowan County, NC","37159","White","2106-3","2021","2021",16,116873,13.7,7.8,22.2
,"Rowan County, NC","37159","White","2106-3","2022","2022",24,117753,20.4,13.1,30.3
,"Rowan County, NC","37159","White","2106-3","2023","2023",18,118912,15.1,9.0,23.9
,"Rowan County, NC","37159","White","2106-3","2024 ","2024",12,119843,10.0,5.2,17.5
,"Stanly County, NC","37167","White","2106-3","2018","2018",11,52202,21.1,10.5,37.7
,"Union County, NC","37179","White","2106-3","2021","2021",10,195407,5.1,2.5,9.4
,"Vance County, NC","37181","Black or African American","2054-5","2022","2022",11,21764,50.5,25.2,90.4
,"Wake County, NC","37183","Black or African American","2054-5","2018","2018",13,229229,5.7,3.0,9.7
,"Wake County, NC","37183","Black or African American","2054-5","2019","2019",14,233856,6.0,3.3,10.0
,"Wake County, NC","37183","Black or African American","2054-5","2020","2020",26,236460,11.0,7.2,16.1
,"Wake County, NC","37183","Black or African American","2054-5","2021","2021",47,241180,19.5,14.3,25.9
,"Wake County, NC","37183","Black or African American","2054-5","2022","2022",46,244109,18.8,13.8,25.1
,"Wake County, NC","37183","Black or African American","2054-5","2023","2023",45,244842,18.4,13.4,24.6
,"Wake County, NC","37183","Black or African American","2054-5","2024 ","2024",42,250507,16.8,12.1,22.7
,"Wake County, NC","37183","White","2106-3","2018","2018",32,743432,4.3,2.9,6.1
,"Wake County, NC","37183","White","2106-3","2019","2019",24,754351,3.2,2.0,4.7
,"Wake County, NC","37183","White","2106-3","2020","2020",42,763908,5.5,4.0,7.4
,"Wake County, NC","37183","White","2106-3","2021","2021",39,771815,5.1,3.6,6.9
,"Wake County, NC","37183","White","2106-3","2022","2022",41,783098,5.2,3.8,7.1
,"Wake County, NC","37183","White","2106-3","2023","2023",40,788728,5.1,3.6,6.9
,"Wake County, NC","37183","White","2106-3","2024 ","2024",31,807243,3.8,2.6,5.5
,"Wayne County, NC","37191","Black or African American","2054-5","2021","2021",11,37964,29.0,14.5,51.8
,"Wilson County, NC","37195","White","2106-3","2023","2023",11,43835,25.1,12.5,44.9
,"Butler County, OH","39017","Black or African American","2054-5","2023","2023",13,40804,31.9,17.0,54.5
,"Butler County, OH","39017","White","2106-3","2018","2018",34,323311,10.5,7.3,14.7
,"Butler County, OH","39017","White","2106-3","2019","2019",21,321811,6.5,4.0,10.0
,"Butler County, OH","39017","White","2106-3","2020","2020",35,321254,10.9,7.6,15.2
,"Butler County, OH","39017","White","2106-3","2021","2021",28,322651,8.7,5.8,12.5
,"Butler County, OH","39017","White","2106-3","2022","2022",27,317637,8.5,5.6,12.4
,"Butler County, OH","39017","White","2106-3","2023","2023",23,318850,7.2,4.6,10.8
,"Butler County, OH","39017","White","2106-3","2024 ","2024",25,319661,7.8,5.1,11.5
,"Clark County, OH","39023","Black or African American","2054-5","2023","2023",13,12668,102.6,54.6,175.5
,"Clark County, OH","39023","White","2106-3","2018","2018",17,116962,14.5,8.5,23.3
,"Clark County, OH","39023","White","2106-3","2019","2019",18,116475,15.5,9.2,24.4
,"Clark County, OH","39023","White","2106-3","2020","2020",10,115731,8.6,4.1,15.9
,"Clark County, OH","39023","White","2106-3","2021","2021",22,117137,18.8,11.8,28.4
,"Clark County, OH","39023","White","2106-3","2022","2022",24,116212,20.7,13.2,30.7
