"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Duval County, FL","12031","41 years","41",26
,"Duval County, FL","12031","42 years","42",30
,"Duval County, FL","12031","43 years","43",19
,"Duval County, FL","12031","44 years","44",30
,"Duval County, FL","12031","45 years","45",22
,"Duval County, FL","12031","46 years","46",36
,"Duval County, FL","12031","47 years","47",33
,"Duval County, FL","12031","48 years","48",21
,"Duval County, FL","12031","49 years","49",30
,"Duval County, FL","12031","50 years","50",33
,"Duval County, FL","12031","51 years","51",19
,"Duval County, FL","12031","52 years","52",29
,"Duval County, FL","12031","53 years","53",24
,"Duval County, FL","12031","54 years","54",23
,"Duval County, FL","12031","55 years","55",26
,"Duval County, FL","12031","56 years","56",29
,"Duval County, FL","12031","57 years","57",35
,"Duval County, FL","12031","58 years","58",29
,"Duval County, FL","12031","59 years","59",25
,"Duval County, FL","12031","60 years","60",28
,"Duval County, FL","12031","61 years","61",25
,"Duval County, FL","12031","62 years","62",14
,"Duval County, FL","12031","63 years","63",17
,"Duval County, FL","12031","64 years","64",15
,"Duval County, FL","12031","65 years","65",12
,"Duval County, FL","12031","66 years","66",10
,"Duval County, FL","12031","67 years","67",11
,"Duval County, FL","12031","68 years","68",10
,"Escambia County, FL","12033","31 years","31",12
,"Escambia County, FL","12033","40 years","40",11
,"Escambia County, FL","12033","44 years","44",10
,"Escambia County, FL","12033","51 years","51",12
,"Escambia County, FL","12033","52 years","52",16
,"Escambia County, FL","12033","57 years","57",11
,"Escambia County, FL","12033","61 years","61",12
,"Escambia County, FL","12033","62 years","62",11
,"Escambia County, FL","12033","63 years","63",17
,"Hillsborough County, FL","12057","24 years","24",11
,"Hillsborough County, FL","12057","25 years","25",13
,"Hillsborough County, FL","12057","26 years","26",10
,"Hillsborough County, FL","12057","27 years","27",10
,"Hillsborough County, FL","12057","28 years","28",18
,"Hillsborough County, FL","12057","29 years","29",13
,"Hillsborough County, FL","12057","30 years","30",14
,"Hillsborough County, FL","12057","32 years","32",24
,"Hillsborough County, FL","12057","34 years","34",21
,"Hillsborough County, FL","12057","35 years","35",16
,"Hillsborough County, FL","12057","36 years","36",18
,"Hillsborough County, FL","12057","37 years","37",14
,"Hillsborough County, FL","12057","38 years","38",17
,"Hillsborough County, FL","12057","39 years","39",10
,"Hillsborough County, FL","12057","40 years","40",24
,"Hillsborough County, FL","12057","41 years","41",20
,"Hillsborough County, FL","12057","42 years","42",22
,"Hillsborough County, FL","12057","43 years","43",18
,"Hillsborough County, FL","12057","44 years","44",19
,"Hillsborough County, FL","12057","45 years","45",13
,"Hillsborough County, FL","12057","46 years","46",11
,"Hillsborough County, FL","12057","47 years","47",13
,"Hillsborough County, FL","12057","48 years","48",21
,"Hillsborough County, FL","12057","49 years","49",19
,"Hillsborough County, FL","12057","50 years","50",22
,"Hillsborough County, FL","12057","51 years","51",26
,"Hillsborough County, FL","12057","52 years","52",23
,"Hillsborough County, FL","12057","53 years","53",21
,"Hillsborough County, FL","12057","54 years","54",16
,"Hillsborough County, FL","12057","55 years","55",28
,"Hillsborough County, FL","12057","56 years","56",24
,"Hillsborough County, FL","12057","57 years","57",17
,"Hillsborough County, FL","12057","58 years","58",20
,"Hillsborough County, FL","12057","59 years","59",20
,"Hillsborough County, FL","12057","60 years","60",18
,"Hillsborough County, FL","12057","61 years","61",11
,"Hillsborough County, FL","12057","62 years","62",18
,"Hillsborough County, FL","12057","63 years","63",12
,"Hillsborough County, FL","12057","64 years","64",15
,"Hillsborough County, FL","12057","65 years","65",10
,"Hillsborough County, FL","12057","67 years","67",10
,"Lee County, FL","12071","26 years","26",12
,"Lee County, FL","12071","28 years","28",11
,"Lee County, FL","12071","29 years","29",12
,"Lee County, FL","12071","30 years","30",13
,"Lee County, FL","12071","31 years","31",10
,"Lee County, FL","12071","32 years","32",14
,"Lee County, FL","12071","33 years","33",13
,"Lee County, FL","12071","35 years","35",16
,"Lee County, FL","12071","36 years","36",17
,"Lee County, FL","12071","37 years","37",13
,"Lee County, FL","12071","38 years","38",10
,"Lee County, FL","12071","39 years","39",10
,"Lee County, FL","12071","41 years","41",10
,"Lee County, FL","12071","42 years","42",14
,"Lee County, FL","12071","44 years","44",11
,"Lee County, FL","12071","45 years","45",10
,"Lee County, FL","12071","52 years","52",11
,"Lee County, FL","12071","54 years","54",10
,"Lee County, FL","12071","56 years","56",11
,"Lee County, FL","12071","57 years","57",14
,"Lee County, FL","12071","59 years","59",10
,"Manatee County, FL","12081","32 years","32",12
,"Manatee County, FL","12081","39 years","39",10
,"Manatee County, FL","12081","40 years","40",12
,"Manatee County, FL","12081","41 years","41",14
,"Manatee County, FL","12081","42 years","42",10
,"Manatee County, FL","12081","45 years","45",10
,"Manatee County, FL","12081","50 years","50",10
,"Manatee County, FL","12081","56 years","56",12
,"Manatee County, FL","12081","62 years","62",10
,"Marion County, FL","12083","33 years","33",10
,"Marion County, FL","12083","42 years","42",13
,"Marion County, FL","12083","46 years","46",14
,"Marion County, FL","12083","47 years","47",12
,"Marion County, FL","12083","52 years","52",12
,"Marion County, FL","12083","53 years","53",12
,"Marion County, FL","12083","59 years","59",11
,"Marion County, FL","12083","60 years","60",12
,"Miami-Dade County, FL","12086","22 years","22",13
,"Miami-Dade County, FL","12086","23 years","23",15
,"Miami-Dade County, FL","12086","24 years","24",15
,"Miami-Dade County, FL","12086","25 years","25",18
,"Miami-Dade County, FL","12086","26 years","26",25
,"Miami-Dade County, FL","12086","27 years","27",25
,"Miami-Dade County, FL","12086","28 years","28",30
,"Miami-Dade County, FL","12086","29 years","29",31
,"Miami-Dade County, FL","12086","30 years","30",24
,"Miami-Dade County, FL","12086","31 years","31",29
,"Miami-Dade County, FL","12086","32 years","32",29
,"Miami-Dade County, FL","12086","33 years","33",24
,"Miami-Dade County, FL","12086","34 years","34",21
,"Miami-Dade County, FL","12086","35 years","35",27
,"Miami-Dade County, FL","12086","36 years","36",36
,"Miami-Dade County, FL","12086","37 years","37",25
,"Miami-Dade County, FL","12086","38 years","38",41
,"Miami-Dade County, FL","12086","39 years","39",46
,"Miami-Dade County, FL","12086","40 years","40",29
,"Miami-Dade County, FL","12086","41 years","41",34
,"Miami-Dade County, FL","12086","42 years","42",29
,"Miami-Dade County, FL","12086","43 years","43",37
,"Miami-Dade County, FL","12086","44 years","44",22
,"Miami-Dade County, FL","12086","45 years","45",30
,"Miami-Dade County, FL","12086","46 years","46",29
,"Miami-Dade County, FL","12086","47 years","47",32
,"Miami-Dade County, FL","12086","48 years","48",23
,"Miami-Dade County, FL","12086","49 years","49",29
,"Miami-Dade County, FL","12086","50 years","50",29
,"Miami-Dade County, FL","12086","51 years","51",22
,"Miami-Dade County, FL","12086","52 years","52",31
,"Miami-Dade County, FL","12086","53 years","53",21
,"Miami-Dade County, FL","12086","54 years","54",37
,"Miami-Dade County, FL","12086","55 years","55",29
,"Miami-Dade County, FL","12086","56 years","56",35
,"Miami-Dade County, FL","12086","57 years","57",34
,"Miami-Dade County, FL","12086","58 years","58",19
,"Miami-Dade County, FL","12086","59 years","59",26
,"Miami-Dade County, FL","12086","60 years","60",21
,"Miami-Dade County, FL","12086","61 years","61",14
,"Miami-Dade County, FL","12086","62 years","62",17
,"Miami-Dade County, FL","12086","63 years","63",17
,"Miami-Dade County, FL","12086","64 years","64",12
,"Miami-Dade County, FL","12086","65 years","65",17
,"Orange County, FL","12095","25 years","25",14
,"Orange County, FL","12095","26 years","26",17
,"Orange County, FL","12095","27 years","27",24
,"Orange County, FL","12095","28 years","28",16
,"Orange County, FL","12095","29 years","29",16
,"Orange County, FL","12095","30 years","30",12
,"Orange County, FL","12095","31 years","31",23
,"Orange County, FL","12095","32 years","32",23
,"Orange County, FL","12095","33 years","33",25
,"Orange County, FL","12095","34 years","34",24
,"Orange County, FL","12095","35 years","35",20
,"Orange County, FL","12095","36 years","36",34
,"Orange County, FL","12095","37 years","37",26
,"Orange County, FL","12095","38 years","38",25
,"Orange County, FL","12095","39 years","39",32
,"Orange County, FL","12095","40 years","40",29
,"Orange County, FL","12095","41 years","41",31
,"Orange County, FL","12095","42 years","42",28
,"Orange County, FL","12095","43 years","43",38
,"Orange County, FL","12095","44 years","44",18
,"Orange County, FL","12095","45 years","45",24
,"Orange County, FL","12095","46 years","46",30
,"Orange County, FL","12095","47 years","47",25
,"Orange County, FL","12095","48 years","48",23
,"Orange County, FL","12095","49 years","49",21
,"Orange County, FL","12095","50 years","50",19
,"Orange County, FL","12095","51 years","51",17
,"Orange County, FL","12095","52 years","52",19
,"Orange County, FL","12095","53 years","53",19
,"Orange County, FL","12095","54 years","54",19
,"Orange County, FL","12095","55 years","55",20
,"Orange County, FL","12095","56 years","56",21
,"Orange County, FL","12095","57 years","57",25
,"Orange County, FL","12095","58 years","58",18
,"Orange County, FL","12095","59 years","59",20
,"Orange County, FL","12095","60 years","60",18
,"Orange County, FL","12095","61 years","61",15
,"Orange County, FL","12095","62 years","62",13
,"Orange County, FL","12095","63 years","63",13
,"Orange County, FL","12095","64 years","64",11
,"Orange County, FL","12095","65 years","65",10
,"Orange County, FL","12095","67 years","67",10
,"Osceola County, FL","12097","38 years","38",13
,"Osceola County, FL","12097","39 years","39",10
,"Osceola County, FL","12097","40 years","40",11
,"Osceola County, FL","12097","42 years","42",12
,"Osceola County, FL","12097","51 years","51",10
,"Palm Beach County, FL","12099","24 years","24",16
,"Palm Beach County, FL","12099","25 years","25",12
,"Palm Beach County, FL","12099","26 years","26",25
,"Palm Beach County, FL","12099","27 years","27",16
,"Palm Beach County, FL","12099","28 years","28",21
,"Palm Beach County, FL","12099","29 years","29",35
,"Palm Beach County, FL","12099","30 years","30",32
,"Palm Beach County, FL","12099","31 years","31",22
,"Palm Beach County, FL","12099","32 years","32",30
,"Palm Beach County, FL","12099","33 years","33",26
,"Palm Beach County, FL","12099","34 years","34",36
,"Palm Beach County, FL","12099","35 years","35",26
,"Palm Beach County, FL","12099","36 years","36",25
,"Palm Beach County, FL","12099","37 years","37",29
,"Palm Beach County, FL","12099","38 years","38",31
,"Palm Beach County, FL","12099","39 years","39",25
,"Palm Beach County, FL","12099","40 years","40",27
,"Palm Beach County, FL","12099","41 years","41",22
,"Palm Beach County, FL","12099","42 years","42",29
,"Palm Beach County, FL","12099","43 years","43",19
,"Palm Beach County, FL","12099","44 years","44",23
,"Palm Beach County, FL","12099","45 years","45",24
,"Palm Beach County, FL","12099","46 years","46",11
,"Palm Beach County, FL","12099","47 years","47",19
,"Palm Beach County, FL","12099","48 years","48",22
,"Palm Beach County, FL","12099","49 years","49",16
,"Palm Beach County, FL","12099","50 years","50",31
,"Palm Beach County, FL","12099","51 years","51",25
,"Palm Beach County, FL","12099","52 years","52",16
,"Palm Beach County, FL","12099","53 years","53",22
,"Palm Beach County, FL","12099","54 years","54",17
,"Palm Beach County, FL","12099","55 years","55",26
,"Palm Beach County, FL","12099","56 years","56",28
,"Palm Beach County, FL","12099","57 years","57",13
,"Palm Beach County, FL","12099","58 years","58",14
,"Palm Beach County, FL","12099","59 years","59",12
,"Palm Beach County, FL","12099","60 years","60",11
,"Palm Beach County, FL","12099","61 years","61",11
,"Palm Beach County, FL","12099","62 years","62",10
,"Palm Beach County, FL","12099","63 years","63",10
,"Pinellas County, FL","12103","31 years","31",10
,"Pinellas County, FL","12103","38 years","38",10
,"Pinellas County, FL","12103","39 years","39",11
,"Pinellas County, FL","12103","42 years","42",13
,"Pinellas County, FL","12103","47 years","47",10
,"Pinellas County, FL","12103","49 years","49",10
,"Pinellas County, FL","12103","53 years","53",11
,"Pinellas County, FL","12103","54 years","54",11
,"Pinellas County, FL","12103","56 years","56",13
,"Pinellas County, FL","12103","58 years","58",16
,"Polk County, FL","12105","39 years","39",12
,"Polk County, FL","12105","47 years","47",10
,"Polk County, FL","12105","61 years","61",11
,"St. Lucie County, FL","12111","39 years","39",11
,"Sarasota County, FL","12115","31 years","31",14
,"Sarasota County, FL","12115","36 years","36",12
,"Sarasota County, FL","12115","37 years","37",11
