"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"San Bernardino County, CA","06071","19 years","19",31
,"San Bernardino County, CA","06071","20 years","20",30
,"San Bernardino County, CA","06071","21 years","21",34
,"San Bernardino County, CA","06071","22 years","22",41
,"San Bernardino County, CA","06071","23 years","23",34
,"San Bernardino County, CA","06071","24 years","24",48
,"San Bernardino County, CA","06071","25 years","25",27
,"San Bernardino County, CA","06071","26 years","26",49
,"San Bernardino County, CA","06071","27 years","27",45
,"San Bernardino County, CA","06071","28 years","28",47
,"San Bernardino County, CA","06071","29 years","29",51
,"San Bernardino County, CA","06071","30 years","30",47
,"San Bernardino County, CA","06071","31 years","31",54
,"San Bernardino County, CA","06071","32 years","32",61
,"San Bernardino County, CA","06071","33 years","33",55
,"San Bernardino County, CA","06071","34 years","34",48
,"San Bernardino County, CA","06071","35 years","35",51
,"San Bernardino County, CA","06071","36 years","36",49
,"San Bernardino County, CA","06071","37 years","37",40
,"San Bernardino County, CA","06071","38 years","38",43
,"San Bernardino County, CA","06071","39 years","39",36
,"San Bernardino County, CA","06071","40 years","40",44
,"San Bernardino County, CA","06071","41 years","41",40
,"San Bernardino County, CA","06071","42 years","42",42
,"San Bernardino County, CA","06071","43 years","43",26
,"San Bernardino County, CA","06071","44 years","44",35
,"San Bernardino County, CA","06071","45 years","45",25
,"San Bernardino County, CA","06071","46 years","46",30
,"San Bernardino County, CA","06071","47 years","47",23
,"San Bernardino County, CA","06071","48 years","48",20
,"San Bernardino County, CA","06071","49 years","49",24
,"San Bernardino County, CA","06071","50 years","50",20
,"San Bernardino County, CA","06071","51 years","51",20
,"San Bernardino County, CA","06071","52 years","52",15
,"San Bernardino County, CA","06071","53 years","53",27
,"San Bernardino County, CA","06071","54 years","54",26
,"San Bernardino County, CA","06071","55 years","55",22
,"San Bernardino County, CA","06071","56 years","56",20
,"San Bernardino County, CA","06071","57 years","57",24
,"San Bernardino County, CA","06071","58 years","58",21
,"San Bernardino County, CA","06071","59 years","59",25
,"San Bernardino County, CA","06071","60 years","60",11
,"San Bernardino County, CA","06071","61 years","61",22
,"San Bernardino County, CA","06071","62 years","62",24
,"San Bernardino County, CA","06071","63 years","63",12
,"San Bernardino County, CA","06071","64 years","64",21
,"San Bernardino County, CA","06071","65 years","65",19
,"San Diego County, CA","06073","17 years","17",16
,"San Diego County, CA","06073","18 years","18",22
,"San Diego County, CA","06073","19 years","19",24
,"San Diego County, CA","06073","20 years","20",36
,"San Diego County, CA","06073","21 years","21",31
,"San Diego County, CA","06073","22 years","22",49
,"San Diego County, CA","06073","23 years","23",55
,"San Diego County, CA","06073","24 years","24",70
,"San Diego County, CA","06073","25 years","25",74
,"San Diego County, CA","06073","26 years","26",65
,"San Diego County, CA","06073","27 years","27",87
,"San Diego County, CA","06073","28 years","28",76
,"San Diego County, CA","06073","29 years","29",104
,"San Diego County, CA","06073","30 years","30",88
,"San Diego County, CA","06073","31 years","31",96
,"San Diego County, CA","06073","32 years","32",117
,"San Diego County, CA","06073","33 years","33",99
,"San Diego County, CA","06073","34 years","34",79
,"San Diego County, CA","06073","35 years","35",88
,"San Diego County, CA","06073","36 years","36",89
,"San Diego County, CA","06073","37 years","37",78
,"San Diego County, CA","06073","38 years","38",76
,"San Diego County, CA","06073","39 years","39",69
,"San Diego County, CA","06073","40 years","40",85
,"San Diego County, CA","06073","41 years","41",58
,"San Diego County, CA","06073","42 years","42",67
,"San Diego County, CA","06073","43 years","43",63
,"San Diego County, CA","06073","44 years","44",49
,"San Diego County, CA","06073","45 years","45",60
,"San Diego County, CA","06073","46 years","46",52
,"San Diego County, CA","06073","47 years","47",52
,"San Diego County, CA","06073","48 years","48",49
,"San Diego County, CA","06073","49 years","49",45
,"San Diego County, CA","06073","50 years","50",57
,"San Diego County, CA","06073","51 years","51",46
,"San Diego County, CA","06073","52 years","52",48
,"San Diego County, CA","06073","53 years","53",58
,"San Diego County, CA","06073","54 years","54",37
,"San Diego County, CA","06073","55 years","55",37
,"San Diego County, CA","06073","56 years","56",52
,"San Diego County, CA","06073","57 years","57",56
,"San Diego County, CA","06073","58 years","58",53
,"San Diego County, CA","06073","59 years","59",39
,"San Diego County, CA","06073","60 years","60",45
,"San Diego County, CA","06073","61 years","61",48
,"San Diego County, CA","06073","62 years","62",55
,"San Diego County, CA","06073","63 years","63",41
,"San Diego County, CA","06073","64 years","64",28
,"San Diego County, CA","06073","65 years","65",26
,"San Diego County, CA","06073","66 years","66",20
,"San Diego County, CA","06073","67 years","67",15
,"San Diego County, CA","06073","68 years","68",14
,"San Diego County, CA","06073","69 years","69",10
,"San Diego County, CA","06073","70 years","70",13
,"San Francisco County, CA","06075","22 years","22",12
,"San Francisco County, CA","06075","23 years","23",16
,"San Francisco County, CA","06075","24 years","24",17
,"San Francisco County, CA","06075","25 years","25",15
,"San Francisco County, CA","06075","26 years","26",28
,"San Francisco County, CA","06075","27 years","27",35
,"San Francisco County, CA","06075","28 years","28",30
,"San Francisco County, CA","06075","29 years","29",38
,"San Francisco County, CA","06075","30 years","30",35
,"San Francisco County, CA","06075","31 years","31",51
,"San Francisco County, CA","06075","32 years","32",47
,"San Francisco County, CA","06075","33 years","33",32
,"San Francisco County, CA","06075","34 years","34",30
,"San Francisco County, CA","06075","35 years","35",46
,"San Francisco County, CA","06075","36 years","36",48
,"San Francisco County, CA","06075","37 years","37",55
,"San Francisco County, CA","06075","38 years","38",43
,"San Francisco County, CA","06075","39 years","39",55
,"San Francisco County, CA","06075","40 years","40",49
,"San Francisco County, CA","06075","41 years","41",48
,"San Francisco County, CA","06075","42 years","42",45
,"San Francisco County, CA","06075","43 years","43",55
,"San Francisco County, CA","06075","44 years","44",45
,"San Francisco County, CA","06075","45 years","45",35
,"San Francisco County, CA","06075","46 years","46",46
,"San Francisco County, CA","06075","47 years","47",51
,"San Francisco County, CA","06075","48 years","48",38
,"San Francisco County, CA","06075","49 years","49",47
,"San Francisco County, CA","06075","50 years","50",55
,"San Francisco County, CA","06075","51 years","51",47
,"San Francisco County, CA","06075","52 years","52",56
,"San Francisco County, CA","06075","53 years","53",41
,"San Francisco County, CA","06075","54 years","54",52
,"San Francisco County, CA","06075","55 years","55",52
,"San Francisco County, CA","06075","56 years","56",59
,"San Francisco County, CA","06075","57 years","57",59
,"San Francisco County, CA","06075","58 years","58",60
,"San Francisco County, CA","06075","59 years","59",71
,"San Francisco County, CA","06075","60 years","60",68
,"San Francisco County, CA","06075","61 years","61",64
,"San Francisco County, CA","06075","62 years","62",38
,"San Francisco County, CA","06075","63 years","63",48
,"San Francisco County, CA","06075","64 years","64",38
,"San Francisco County, CA","06075","65 years","65",43
,"San Francisco County, CA","06075","66 years","66",42
,"San Francisco County, CA","06075","67 years","67",27
,"San Francisco County, CA","06075","68 years","68",29
,"San Francisco County, CA","06075","69 years","69",16
,"San Francisco County, CA","06075","70 years","70",24
,"San Francisco County, CA","06075","71 years","71",11
,"San Francisco County, CA","06075","72 years","72",13
,"San Francisco County, CA","06075","73 years","73",13
,"San Francisco County, CA","06075","74 years","74",11
,"San Joaquin County, CA","06077","20 years","20",11
,"San Joaquin County, CA","06077","22 years","22",14
,"San Joaquin County, CA","06077","23 years","23",10
,"San Joaquin County, CA","06077","25 years","25",11
,"San Joaquin County, CA","06077","26 years","26",17
,"San Joaquin County, CA","06077","27 years","27",14
,"San Joaquin County, CA","06077","28 years","28",17
,"San Joaquin County, CA","06077","29 years","29",23
,"San Joaquin County, CA","06077","30 years","30",13
,"San Joaquin County, CA","06077","31 years","31",17
,"San Joaquin County, CA","06077","32 years","32",15
,"San Joaquin County, CA","06077","33 years","33",27
,"San Joaquin County, CA","06077","34 years","34",20
,"San Joaquin County, CA","06077","35 years","35",15
,"San Joaquin County, CA","06077","36 years","36",17
,"San Joaquin County, CA","06077","37 years","37",10
,"San Joaquin County, CA","06077","39 years","39",14
,"San Joaquin County, CA","06077","40 years","40",11
,"San Joaquin County, CA","06077","41 years","41",11
,"San Joaquin County, CA","06077","42 years","42",11
,"San Joaquin County, CA","06077","43 years","43",10
,"San Joaquin County, CA","06077","50 years","50",12
,"San Joaquin County, CA","06077","51 years","51",12
,"San Joaquin County, CA","06077","53 years","53",11
,"San Joaquin County, CA","06077","55 years","55",11
,"San Joaquin County, CA","06077","57 years","57",10
,"San Joaquin County, CA","06077","59 years","59",14
,"San Joaquin County, CA","06077","60 years","60",12
,"San Joaquin County, CA","06077","64 years","64",13
,"San Luis Obispo County, CA","06079","30 years","30",10
,"San Luis Obispo County, CA","06079","33 years","33",15
,"San Luis Obispo County, CA","06079","36 years","36",13
,"San Luis Obispo County, CA","06079","40 years","40",13
,"San Luis Obispo County, CA","06079","42 years","42",11
,"San Mateo County, CA","06081","27 years","27",10
,"San Mateo County, CA","06081","29 years","29",13
,"San Mateo County, CA","06081","30 years","30",17
,"San Mateo County, CA","06081","31 years","31",13
,"San Mateo County, CA","06081","32 years","32",13
,"San Mateo County, CA","06081","34 years","34",16
,"San Mateo County, CA","06081","35 years","35",17
,"San Mateo County, CA","06081","37 years","37",10
,"San Mateo County, CA","06081","39 years","39",10
,"San Mateo County, CA","06081","41 years","41",11
,"San Mateo County, CA","06081","49 years","49",10
,"San Mateo County, CA","06081","56 years","56",13
,"Santa Barbara County, CA","06083","42 years","42",10
,"Santa Clara County, CA","06085","18 years","18",10
,"Santa Clara County, CA","06085","19 years","19",15
,"Santa Clara County, CA","06085","20 years","20",18
,"Santa Clara County, CA","06085","21 years","21",12
,"Santa Clara County, CA","06085","22 years","22",15
,"Santa Clara County, CA","06085","23 years","23",19
,"Santa Clara County, CA","06085","24 years","24",25
,"Santa Clara County, CA","06085","25 years","25",18
,"Santa Clara County, CA","06085","26 years","26",22
,"Santa Clara County, CA","06085","27 years","27",21
,"Santa Clara County, CA","06085","28 years","28",17
,"Santa Clara County, CA","06085","29 years","29",23
,"Santa Clara County, CA","06085","30 years","30",18
,"Santa Clara County, CA","06085","31 years","31",24
,"Santa Clara County, CA","06085","32 years","32",17
,"Santa Clara County, CA","06085","33 years","33",20
,"Santa Clara County, CA","06085","34 years","34",10
,"Santa Clara County, CA","06085","35 years","35",22
,"Santa Clara County, CA","06085","36 years","36",15
,"Santa Clara County, CA","06085","38 years","38",22
,"Santa Clara County, CA","06085","39 years","39",18
,"Santa Clara County, CA","06085","40 years","40",11
,"Santa Clara County, CA","06085","41 years","41",11
,"Santa Clara County, CA","06085","42 years","42",14
,"Santa Clara County, CA","06085","43 years","43",10
,"Santa Clara County, CA","06085","44 years","44",21
,"Santa Clara County, CA","06085","48 years","48",10
,"Santa Clara County, CA","06085","49 years","49",18
,"Santa Clara County, CA","06085","54 years","54",13
,"Santa Clara County, CA","06085","55 years","55",11
,"Santa Clara County, CA","06085","56 years","56",11
,"Santa Clara County, CA","06085","57 years","57",14
,"Santa Clara County, CA","06085","58 years","58",10
,"Santa Clara County, CA","06085","59 years","59",14
,"Santa Clara County, CA","06085","61 years","61",12
,"Santa Cruz County, CA","06087","33 years","33",10
,"Santa Cruz County, CA","06087","36 years","36",11
,"Santa Cruz County, CA","06087","39 years","39",10
,"Santa Cruz County, CA","06087","40 years","40",10
,"Santa Cruz County, CA","06087","43 years","43",11
,"Santa Cruz County, CA","06087","56 years","56",10
,"Shasta County, CA","06089","34 years","34",11
,"Solano County, CA","06095","27 years","27",11
,"Solano County, CA","06095","29 years","29",12
,"Solano County, CA","06095","32 years","32",13
,"Solano County, CA","06095","40 years","40",13
,"Solano County, CA","06095","41 years","41",12
,"Solano County, CA","06095","59 years","59",10
,"Sonoma County, CA","06097","27 years","27",24
,"Sonoma County, CA","06097","28 years","28",12
,"Sonoma County, CA","06097","29 years","29",18
,"Sonoma County, CA","06097","30 years","30",21
,"Sonoma County, CA","06097","31 years","31",19
,"Sonoma County, CA","06097","32 years","32",17
,"Sonoma County, CA","06097","33 years","33",21
,"Sonoma County, CA","06097","34 years","34",15
,"Sonoma County, CA","06097","35 years","35",13
,"Sonoma County, CA","06097","36 years","36",12
,"Sonoma County, CA","06097","37 years","37",19
,"Sonoma County, CA","06097","38 years","38",11
,"Sonoma County, CA","06097","39 years","39",10
,"Sonoma County, CA","06097","40 years","40",13
,"Sonoma County, CA","06097","41 years","41",11
,"Sonoma County, CA","06097","44 years","44",12
,"Sonoma County, CA","06097","46 years","46",11
,"Sonoma County, CA","06097","48 years","48",15
,"Sonoma County, CA","06097","53 years","53",13
