"Notes","County","County Code","Sex","Sex Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Honolulu County, HI","15003","Male","M","2024 ","2024",20,502477,4.0,2.4,6.1
,"Champaign County, IL","17019","Male","M","2018","2018",10,104634,9.6,4.6,17.6
,"Champaign County, IL","17019","Male","M","2020","2020",13,103820,12.5,6.7,21.4
,"Champaign County, IL","17019","Male","M","2021","2021",12,102479,11.7,6.1,20.5
,"Champaign County, IL","17019","Male","M","2022","2022",13,102912,12.6,6.7,21.6
,"Cook County, IL","17031","Female","F","2018","2018",115,2664412,4.3,3.5,5.1
,"Cook County, IL","17031","Female","F","2019","2019",129,2649361,4.9,4.0,5.7
,"Cook County, IL","17031","Female","F","2020","2020",166,2627205,6.3,5.4,7.3
,"Cook County, IL","17031","Female","F","2021","2021",213,2647332,8.0,7.0,9.1
,"Cook County, IL","17031","Female","F","2022","2022",229,2612548,8.8,7.6,9.9
,"Cook County, IL","17031","Female","F","2023","2023",217,2605723,8.3,7.2,9.4
,"Cook County, IL","17031","Female","F","2024 ","2024",148,2653971,5.6,4.7,6.5
,"Cook County, IL","17031","Male","M","2018","2018",322,2516081,12.8,11.4,14.2
,"Cook County, IL","17031","Male","M","2019","2019",399,2500872,16.0,14.4,17.5
,"Cook County, IL","17031","Male","M","2020","2020",548,2481079,22.1,20.2,23.9
,"Cook County, IL","17031","Male","M","2021","2021",636,2525814,25.2,23.2,27.1
,"Cook County, IL","17031","Male","M","2022","2022",782,2496744,31.3,29.1,33.5
,"Cook County, IL","17031","Male","M","2023","2023",731,2481349,29.5,27.3,31.6
,"Cook County, IL","17031","Male","M","2024 ","2024",508,2528646,20.1,18.3,21.8
,"DuPage County, IL","17043","Female","F","2020","2020",12,466208,2.6,1.3,4.5
,"DuPage County, IL","17043","Female","F","2021","2021",11,467017,2.4,1.2,4.2
,"DuPage County, IL","17043","Female","F","2022","2022",15,464473,3.2,1.8,5.3
,"DuPage County, IL","17043","Female","F","2023","2023",14,465349,3.0,1.6,5.0
,"DuPage County, IL","17043","Female","F","2024 ","2024",10,472635,2.1,1.0,3.9
,"DuPage County, IL","17043","Male","M","2018","2018",32,456211,7.0,4.8,9.9
,"DuPage County, IL","17043","Male","M","2019","2019",36,453686,7.9,5.6,11.0
,"DuPage County, IL","17043","Male","M","2020","2020",38,451273,8.4,6.0,11.6
,"DuPage County, IL","17043","Male","M","2021","2021",37,457868,8.1,5.7,11.1
,"DuPage County, IL","17043","Male","M","2022","2022",36,456428,7.9,5.5,10.9
,"DuPage County, IL","17043","Male","M","2023","2023",45,455864,9.9,7.2,13.2
,"DuPage County, IL","17043","Male","M","2024 ","2024",25,464507,5.4,3.5,7.9
,"Kane County, IL","17089","Female","F","2019","2019",10,267195,3.7,1.8,6.9
,"Kane County, IL","17089","Female","F","2023","2023",12,256731,4.7,2.4,8.2
,"Kane County, IL","17089","Male","M","2018","2018",15,266050,5.6,3.2,9.3
,"Kane County, IL","17089","Male","M","2019","2019",16,265208,6.0,3.4,9.8
,"Kane County, IL","17089","Male","M","2020","2020",22,264515,8.3,5.2,12.6
,"Kane County, IL","17089","Male","M","2021","2021",34,258437,13.2,9.1,18.4
,"Kane County, IL","17089","Male","M","2022","2022",26,258173,10.1,6.6,14.8
,"Kane County, IL","17089","Male","M","2023","2023",33,258251,12.8,8.8,17.9
,"Kane County, IL","17089","Male","M","2024 ","2024",10,261133,3.8,1.8,7.0
,"Kankakee County, IL","17091","Male","M","2020","2020",16,53618,29.8,17.1,48.5
,"Kankakee County, IL","17091","Male","M","2021","2021",13,52901,24.6,13.1,42.0
,"Kankakee County, IL","17091","Male","M","2022","2022",17,52541,32.4,18.8,51.8
,"Kankakee County, IL","17091","Male","M","2023","2023",13,52457,24.8,13.2,42.4
,"Lake County, IL","17097","Female","F","2021","2021",13,353563,3.7,2.0,6.3
,"Lake County, IL","17097","Female","F","2022","2022",20,351832,5.7,3.5,8.8
,"Lake County, IL","17097","Female","F","2023","2023",15,352269,4.3,2.4,7.0
,"Lake County, IL","17097","Female","F","2024 ","2024",23,357289,6.4,4.1,9.7
,"Lake County, IL","17097","Male","M","2018","2018",14,350273,4.0,2.2,6.7
,"Lake County, IL","17097","Male","M","2019","2019",18,348294,5.2,3.1,8.2
,"Lake County, IL","17097","Male","M","2020","2020",21,346656,6.1,3.7,9.3
,"Lake County, IL","17097","Male","M","2021","2021",29,357676,8.1,5.4,11.6
,"Lake County, IL","17097","Male","M","2022","2022",44,357318,12.3,8.9,16.5
,"Lake County, IL","17097","Male","M","2023","2023",53,356491,14.9,11.1,19.4
,"Lake County, IL","17097","Male","M","2024 ","2024",49,361315,13.6,10.0,17.9
,"McHenry County, IL","17111","Male","M","2022","2022",11,156533,7.0,3.5,12.6
,"McHenry County, IL","17111","Male","M","2023","2023",12,156766,7.7,4.0,13.4
,"McHenry County, IL","17111","Male","M","2024 ","2024",15,158284,9.5,5.3,15.6
,"Madison County, IL","17119","Female","F","2021","2021",10,134979,7.4,3.6,13.6
,"Madison County, IL","17119","Male","M","2022","2022",10,129336,7.7,3.7,14.2
,"Madison County, IL","17119","Male","M","2024 ","2024",15,128165,11.7,6.6,19.3
,"Peoria County, IL","17143","Male","M","2018","2018",16,87517,18.3,10.4,29.7
,"Peoria County, IL","17143","Male","M","2019","2019",12,86927,13.8,7.1,24.1
,"Peoria County, IL","17143","Male","M","2020","2020",12,86164,13.9,7.2,24.3
,"Peoria County, IL","17143","Male","M","2021","2021",12,87449,13.7,7.1,24.0
,"Peoria County, IL","17143","Male","M","2022","2022",13,87047,14.9,8.0,25.5
,"Peoria County, IL","17143","Male","M","2023","2023",22,86456,25.4,15.9,38.5
,"Peoria County, IL","17143","Male","M","2024 ","2024",15,87672,17.1,9.6,28.2
,"St. Clair County, IL","17163","Female","F","2022","2022",10,129811,7.7,3.7,14.2
,"St. Clair County, IL","17163","Male","M","2018","2018",11,125939,8.7,4.4,15.6
,"St. Clair County, IL","17163","Male","M","2019","2019",13,125101,10.4,5.5,17.8
,"St. Clair County, IL","17163","Male","M","2020","2020",11,124256,8.9,4.4,15.8
,"St. Clair County, IL","17163","Male","M","2021","2021",13,123542,10.5,5.6,18.0
,"Sangamon County, IL","17167","Female","F","2021","2021",11,100715,10.9,5.5,19.5
,"Sangamon County, IL","17167","Female","F","2024 ","2024",10,100737,9.9,4.8,18.3
,"Sangamon County, IL","17167","Male","M","2018","2018",10,93741,10.7,5.1,19.6
,"Sangamon County, IL","17167","Male","M","2019","2019",11,93458,11.8,5.9,21.1
,"Sangamon County, IL","17167","Male","M","2020","2020",12,92950,12.9,6.7,22.6
,"Sangamon County, IL","17167","Male","M","2021","2021",19,94019,20.2,12.2,31.6
,"Sangamon County, IL","17167","Male","M","2022","2022",12,94036,12.8,6.6,22.3
,"Sangamon County, IL","17167","Male","M","2023","2023",20,93262,21.4,13.1,33.1
,"Sangamon County, IL","17167","Male","M","2024 ","2024",13,93608,13.9,7.4,23.7
,"Vermilion County, IL","17183","Male","M","2023","2023",13,35891,36.2,19.3,61.9
,"Will County, IL","17197","Female","F","2018","2018",14,348759,4.0,2.2,6.7
,"Will County, IL","17197","Female","F","2019","2019",14,347999,4.0,2.2,6.7
,"Will County, IL","17197","Female","F","2020","2020",13,347249,3.7,2.0,6.4
,"Will County, IL","17197","Female","F","2021","2021",14,348917,4.0,2.2,6.7
,"Will County, IL","17197","Female","F","2022","2022",24,348137,6.9,4.4,10.3
,"Will County, IL","17197","Female","F","2023","2023",20,351296,5.7,3.5,8.8
,"Will County, IL","17197","Female","F","2024 ","2024",14,355061,3.9,2.2,6.6
,"Will County, IL","17197","Male","M","2018","2018",33,343551,9.6,6.6,13.5
,"Will County, IL","17197","Male","M","2019","2019",49,342744,14.3,10.6,18.9
,"Will County, IL","17197","Male","M","2020","2020",28,341477,8.2,5.4,11.9
,"Will County, IL","17197","Male","M","2021","2021",51,348335,14.6,10.9,19.3
,"Will County, IL","17197","Male","M","2022","2022",46,348620,13.2,9.7,17.6
,"Will County, IL","17197","Male","M","2023","2023",47,349432,13.5,9.9,17.9
,"Will County, IL","17197","Male","M","2024 ","2024",34,353522,9.6,6.7,13.4
,"Winnebago County, IL","17201","Female","F","2018","2018",12,145446,8.3,4.3,14.4
,"Winnebago County, IL","17201","Female","F","2019","2019",11,144743,7.6,3.8,13.6
,"Winnebago County, IL","17201","Female","F","2020","2020",12,144108,8.3,4.3,14.5
,"Winnebago County, IL","17201","Female","F","2021","2021",13,144292,9.0,4.8,15.4
,"Winnebago County, IL","17201","Female","F","2022","2022",10,143811,7.0,3.3,12.8
,"Winnebago County, IL","17201","Female","F","2023","2023",12,143341,8.4,4.3,14.6
,"Winnebago County, IL","17201","Male","M","2018","2018",30,138635,21.6,14.6,30.9
,"Winnebago County, IL","17201","Male","M","2019","2019",20,137829,14.5,8.9,22.4
,"Winnebago County, IL","17201","Male","M","2020","2020",26,137187,19.0,12.4,27.8
,"Winnebago County, IL","17201","Male","M","2021","2021",34,138827,24.5,17.0,34.2
,"Winnebago County, IL","17201","Male","M","2022","2022",16,138377,11.6,6.6,18.8
,"Winnebago County, IL","17201","Male","M","2023","2023",23,137581,16.7,10.6,25.1
,"Allen County, IN","18003","Female","F","2019","2019",12,193717,6.2,3.2,10.8
,"Allen County, IN","18003","Female","F","2021","2021",16,197118,8.1,4.6,13.2
,"Allen County, IN","18003","Female","F","2022","2022",10,198300,5.0,2.4,9.3
,"Allen County, IN","18003","Female","F","2023","2023",14,200447,7.0,3.8,11.7
,"Allen County, IN","18003","Male","M","2018","2018",16,183463,8.7,5.0,14.2
,"Allen County, IN","18003","Male","M","2019","2019",29,185582,15.6,10.5,22.4
,"Allen County, IN","18003","Male","M","2020","2020",19,187180,10.2,6.1,15.9
,"Allen County, IN","18003","Male","M","2021","2021",29,191490,15.1,10.1,21.7
,"Allen County, IN","18003","Male","M","2022","2022",29,193149,15.0,10.1,21.6
,"Allen County, IN","18003","Male","M","2023","2023",13,194098,6.7,3.6,11.5
,"Allen County, IN","18003","Male","M","2024 ","2024",12,196512,6.1,3.2,10.7
,"Hamilton County, IN","18057","Male","M","2018","2018",10,161345,6.2,3.0,11.4
,"Lake County, IN","18089","Female","F","2018","2018",10,249936,4.0,1.9,7.4
,"Lake County, IN","18089","Female","F","2019","2019",17,250569,6.8,4.0,10.9
,"Lake County, IN","18089","Female","F","2020","2020",14,251530,5.6,3.0,9.3
,"Lake County, IN","18089","Female","F","2021","2021",31,255685,12.1,8.2,17.2
,"Lake County, IN","18089","Female","F","2022","2022",27,256013,10.5,7.0,15.3
,"Lake County, IN","18089","Female","F","2023","2023",24,257094,9.3,6.0,13.9
,"Lake County, IN","18089","Female","F","2024 ","2024",18,258506,7.0,4.1,11.0
,"Lake County, IN","18089","Male","M","2018","2018",30,234475,12.8,8.6,18.3
,"Lake County, IN","18089","Male","M","2019","2019",32,234924,13.6,9.3,19.2
,"Lake County, IN","18089","Male","M","2020","2020",42,236006,17.8,12.8,24.1
,"Lake County, IN","18089","Male","M","2021","2021",62,242873,25.5,19.6,32.7
,"Lake County, IN","18089","Male","M","2022","2022",73,243676,30.0,23.5,37.7
,"Lake County, IN","18089","Male","M","2023","2023",70,243504,28.7,22.4,36.3
,"Lake County, IN","18089","Male","M","2024 ","2024",40,244449,16.4,11.7,22.3
,"Marion County, IN","18097","Female","F","2018","2018",25,494577,5.1,3.3,7.5
,"Marion County, IN","18097","Female","F","2019","2019",26,499576,5.2,3.4,7.6
,"Marion County, IN","18097","Female","F","2020","2020",33,500852,6.6,4.5,9.3
,"Marion County, IN","18097","Female","F","2021","2021",44,501337,8.8,6.4,11.8
,"Marion County, IN","18097","Female","F","2022","2022",52,499505,10.4,7.8,13.7
,"Marion County, IN","18097","Female","F","2023","2023",55,499395,11.0,8.3,14.3
,"Marion County, IN","18097","Female","F","2024 ","2024",47,506566,9.3,6.8,12.3
,"Marion County, IN","18097","Male","M","2018","2018",65,460093,14.1,10.9,18.0
,"Marion County, IN","18097","Male","M","2019","2019",55,465006,11.8,8.9,15.4
,"Marion County, IN","18097","Male","M","2020","2020",69,465331,14.8,11.5,18.8
,"Marion County, IN","18097","Male","M","2021","2021",109,469765,23.2,18.8,27.6
,"Marion County, IN","18097","Male","M","2022","2022",131,469961,27.9,23.1,32.6
,"Marion County, IN","18097","Male","M","2023","2023",117,469065,24.9,20.4,29.5
,"Marion County, IN","18097","Male","M","2024 ","2024",86,475062,18.1,14.5,22.4
,"Porter County, IN","18127","Male","M","2021","2021",10,86573,11.6,5.5,21.2
,"Porter County, IN","18127","Male","M","2022","2022",12,86655,13.8,7.2,24.2
,"Porter County, IN","18127","Male","M","2023","2023",15,86875,17.3,9.7,28.5
,"Porter County, IN","18127","Male","M","2024 ","2024",10,87080,11.5,5.5,21.1
,"St. Joseph County, IN","18141","Female","F","2020","2020",10,139098,7.2,3.4,13.2
,"St. Joseph County, IN","18141","Female","F","2022","2022",12,138992,8.6,4.5,15.1
,"St. Joseph County, IN","18141","Male","M","2018","2018",13,131836,9.9,5.3,16.9
,"St. Joseph County, IN","18141","Male","M","2020","2020",12,132386,9.1,4.7,15.8
,"St. Joseph County, IN","18141","Male","M","2021","2021",14,133462,10.5,5.7,17.6
,"St. Joseph County, IN","18141","Male","M","2022","2022",17,133242,12.8,7.4,20.4
,"St. Joseph County, IN","18141","Male","M","2023","2023",13,133330,9.8,5.2,16.7
,"St. Joseph County, IN","18141","Male","M","2024 ","2024",13,133579,9.7,5.2,16.6
,"Polk County, IA","19153","Male","M","2022","2022",10,249741,4.0,1.9,7.4
,"Johnson County, KS","20091","Male","M","2024 ","2024",10,312419,3.2,1.5,5.9
,"Sedgwick County, KS","20173","Female","F","2021","2021",10,264036,3.8,1.8,7.0
,"Sedgwick County, KS","20173","Female","F","2022","2022",17,264013,6.4,3.8,10.3
,"Sedgwick County, KS","20173","Male","M","2018","2018",12,254106,4.7,2.4,8.2
,"Sedgwick County, KS","20173","Male","M","2020","2020",10,256749,3.9,1.9,7.2
,"Sedgwick County, KS","20173","Male","M","2021","2021",31,259792,11.9,8.1,16.9
,"Sedgwick County, KS","20173","Male","M","2022","2022",22,261512,8.4,5.3,12.7
,"Sedgwick County, KS","20173","Male","M","2023","2023",22,262461,8.4,5.3,12.7
,"Sedgwick County, KS","20173","Male","M","2024 ","2024",22,266134,8.3,5.2,12.5
,"Wyandotte County, KS","20209","Male","M","2022","2022",12,83158,14.4,7.5,25.2
,"Wyandotte County, KS","20209","Male","M","2023","2023",12,83018,14.5,7.5,25.2
,"Wyandotte County, KS","20209","Male","M","2024 ","2024",10,85298,11.7,5.6,21.6
,"Fayette County, KY","21067","Female","F","2018","2018",13,164888,7.9,4.2,13.5
,"Fayette County, KY","21067","Female","F","2021","2021",19,163856,11.6,7.0,18.1
,"Fayette County, KY","21067","Female","F","2022","2022",10,162710,6.1,2.9,11.3
,"Fayette County, KY","21067","Female","F","2023","2023",16,162607,9.8,5.6,16.0
,"Fayette County, KY","21067","Female","F","2024 ","2024",10,166965,6.0,2.9,11.0
,"Fayette County, KY","21067","Male","M","2018","2018",20,158892,12.6,7.7,19.4
,"Fayette County, KY","21067","Male","M","2019","2019",13,158164,8.2,4.4,14.1
,"Fayette County, KY","21067","Male","M","2020","2020",25,158696,15.8,10.2,23.3
,"Fayette County, KY","21067","Male","M","2021","2021",26,157937,16.5,10.8,24.1
,"Fayette County, KY","21067","Male","M","2022","2022",24,157637,15.2,9.8,22.7
,"Fayette County, KY","21067","Male","M","2023","2023",28,157547,17.8,11.8,25.7
,"Fayette County, KY","21067","Male","M","2024 ","2024",17,162472,10.5,6.1,16.8
,"Jefferson County, KY","21111","Female","F","2020","2020",11,396315,2.8,1.4,5.0
,"Jefferson County, KY","21111","Female","F","2021","2021",28,399699,7.0,4.7,10.1
,"Jefferson County, KY","21111","Female","F","2022","2022",36,396797,9.1,6.4,12.6
,"Jefferson County, KY","21111","Female","F","2023","2023",37,397058,9.3,6.6,12.8
,"Jefferson County, KY","21111","Female","F","2024 ","2024",30,407569,7.4,5.0,10.5
,"Jefferson County, KY","21111","Male","M","2018","2018",20,372427,5.4,3.3,8.3
,"Jefferson County, KY","21111","Male","M","2019","2019",24,370607,6.5,4.1,9.6
,"Jefferson County, KY","21111","Male","M","2020","2020",47,371137,12.7,9.3,16.8
,"Jefferson County, KY","21111","Male","M","2021","2021",73,378175,19.3,15.1,24.3
,"Jefferson County, KY","21111","Male","M","2022","2022",68,376602,18.1,14.0,22.9
,"Jefferson County, KY","21111","Male","M","2023","2023",92,375086,24.5,19.8,30.1
,"Jefferson County, KY","21111","Male","M","2024 ","2024",57,386312,14.8,11.2,19.1
,"Kenton County, KY","21117","Female","F","2023","2023",11,86012,12.8,6.4,22.9
,"Kenton County, KY","21117","Male","M","2020","2020",11,83122,13.2,6.6,23.7
,"Kenton County, KY","21117","Male","M","2021","2021",13,84314,15.4,8.2,26.4
,"Kenton County, KY","21117","Male","M","2022","2022",12,84866,14.1,7.3,24.7
,"Kenton County, KY","21117","Male","M","2023","2023",16,85309,18.8,10.7,30.5
,"East Baton Rouge Parish, LA","22033","Male","M","2020","2020",10,209258,4.8,2.3,8.8
,"East Baton Rouge Parish, LA","22033","Male","M","2023","2023",10,213912,4.7,2.2,8.6
,"Jefferson Parish, LA","22051","Female","F","2019","2019",10,223588,4.5,2.1,8.2
,"Jefferson Parish, LA","22051","Female","F","2020","2020",17,223641,7.6,4.4,12.2
,"Jefferson Parish, LA","22051","Female","F","2021","2021",17,223264,7.6,4.4,12.2
,"Jefferson Parish, LA","22051","Female","F","2022","2022",28,219030,12.8,8.5,18.5
,"Jefferson Parish, LA","22051","Female","F","2023","2023",18,216846,8.3,4.9,13.1
,"Jefferson Parish, LA","22051","Female","F","2024 ","2024",15,219052,6.8,3.8,11.3
,"Jefferson Parish, LA","22051","Male","M","2018","2018",17,210118,8.1,4.7,13.0
,"Jefferson Parish, LA","22051","Male","M","2019","2019",20,208905,9.6,5.8,14.8
,"Jefferson Parish, LA","22051","Male","M","2020","2020",49,208705,23.5,17.4,31.0
,"Jefferson Parish, LA","22051","Male","M","2021","2021",63,210424,29.9,23.0,38.3
,"Jefferson Parish, LA","22051","Male","M","2022","2022",63,206854,30.5,23.4,39.0
,"Jefferson Parish, LA","22051","Male","M","2023","2023",61,204931,29.8,22.8,38.2
,"Jefferson Parish, LA","22051","Male","M","2024 ","2024",56,208201,26.9,20.3,34.9
,"Lafayette Parish, LA","22055","Male","M","2020","2020",22,119797,18.4,11.5,27.8
,"Lafayette Parish, LA","22055","Male","M","2021","2021",15,118923,12.6,7.1,20.8
,"Lafayette Parish, LA","22055","Male","M","2022","2022",25,120978,20.7,13.4,30.5
,"Lafayette Parish, LA","22055","Male","M","2023","2023",12,121553,9.9,5.1,17.2
,"Orleans Parish, LA","22071","Female","F","2021","2021",14,198486,7.1,3.9,11.8
,"Orleans Parish, LA","22071","Female","F","2022","2022",16,195706,8.2,4.7,13.3
,"Orleans Parish, LA","22071","Female","F","2024 ","2024",10,192580,5.2,2.5,9.5
,"Orleans Parish, LA","22071","Male","M","2018","2018",15,185068,8.1,4.5,13.4
,"Orleans Parish, LA","22071","Male","M","2019","2019",12,184302,6.5,3.4,11.4
,"Orleans Parish, LA","22071","Male","M","2020","2020",16,183578,8.7,5.0,14.2
,"Orleans Parish, LA","22071","Male","M","2021","2021",34,178485,19.0,13.2,26.6
,"Orleans Parish, LA","22071","Male","M","2022","2022",31,174043,17.8,12.1,25.3
,"Orleans Parish, LA","22071","Male","M","2023","2023",38,171293,22.2,15.7,30.4
,"Orleans Parish, LA","22071","Male","M","2024 ","2024",21,170121,12.3,7.6,18.9
,"St. Tammany Parish, LA","22103","Female","F","2021","2021",10,137829,7.3,3.5,13.3
,"St. Tammany Parish, LA","22103","Male","M","2018","2018",17,125280,13.6,7.9,21.7
,"St. Tammany Parish, LA","22103","Male","M","2021","2021",14,131559,10.6,5.8,17.9
,"St. Tammany Parish, LA","22103","Male","M","2023","2023",14,134538,10.4,5.7,17.5
,"St. Tammany Parish, LA","22103","Male","M","2024 ","2024",14,135527,10.3,5.6,17.3
,"Tangipahoa Parish, LA","22105","Male","M","2022","2022",10,66951,14.9,7.2,27.5
,"Tangipahoa Parish, LA","22105","Male","M","2023","2023",12,67206,17.9,9.2,31.2
,"Androscoggin County, ME","23001","Female","F","2021","2021",11,56378,19.5,9.7,34.9
,"Androscoggin County, ME","23001","Female","F","2022","2022",12,57330,20.9,10.8,36.6
,"Androscoggin County, ME","23001","Female","F","2023","2023",12,57761,20.8,10.7,36.3
,"Androscoggin County, ME","23001","Female","F","2024 ","2024",11,58570,18.8,9.4,33.6
,"Androscoggin County, ME","23001","Male","M","2021","2021",20,54656,36.6,22.4,56.5
,"Androscoggin County, ME","23001","Male","M","2022","2022",17,55693,30.5,17.8,48.9
,"Androscoggin County, ME","23001","Male","M","2023","2023",29,56004,51.8,34.7,74.4
,"Androscoggin County, ME","23001","Male","M","2024 ","2024",16,56702,28.2,16.1,45.8
,"Cumberland County, ME","23005","Female","F","2023","2023",13,159023,8.2,4.4,14.0
,"Cumberland County, ME","23005","Female","F","2024 ","2024",17,161074,10.6,6.1,16.9
,"Cumberland County, ME","23005","Male","M","2018","2018",15,142464,10.5,5.9,17.4
,"Cumberland County, ME","23005","Male","M","2019","2019",19,142916,13.3,8.0,20.8
,"Cumberland County, ME","23005","Male","M","2020","2020",15,144524,10.4,5.8,17.1
,"Cumberland County, ME","23005","Male","M","2021","2021",13,149001,8.7,4.6,14.9
,"Cumberland County, ME","23005","Male","M","2022","2022",26,149949,17.3,11.3,25.4
,"Cumberland County, ME","23005","Male","M","2023","2023",43,151207,28.4,20.6,38.3
,"Cumberland County, ME","23005","Male","M","2024 ","2024",25,152735,16.4,10.6,24.2
,"Kennebec County, ME","23011","Male","M","2019","2019",13,59584,21.8,11.6,37.3
,"Kennebec County, ME","23011","Male","M","2021","2021",15,60955,24.6,13.8,40.6
,"Kennebec County, ME","23011","Male","M","2022","2022",22,61655,35.7,22.4,54.0
,"Kennebec County, ME","23011","Male","M","2023","2023",25,62348,40.1,25.9,59.2
,"Kennebec County, ME","23011","Male","M","2024 ","2024",20,62808,31.8,19.5,49.2
,"Penobscot County, ME","23019","Male","M","2019","2019",11,75416,14.6,7.3,26.1
,"Penobscot County, ME","23019","Male","M","2020","2020",10,75162,13.3,6.4,24.5
,"Penobscot County, ME","23019","Male","M","2021","2021",16,76175,21.0,12.0,34.1
,"Penobscot County, ME","23019","Male","M","2022","2022",16,76467,20.9,12.0,34.0
,"Penobscot County, ME","23019","Male","M","2023","2023",14,77379,18.1,9.9,30.4
,"Penobscot County, ME","23019","Male","M","2024 ","2024",16,78072,20.5,11.7,33.3
,"Somerset County, ME","23025","Male","M","2023","2023",10,25619,39.0,18.7,71.8
,"York County, ME","23031","Female","F","2024 ","2024",12,111754,10.7,5.5,18.8
,"York County, ME","23031","Male","M","2018","2018",13,100606,12.9,6.9,22.1
,"York County, ME","23031","Male","M","2019","2019",14,101270,13.8,7.6,23.2
,"York County, ME","23031","Male","M","2020","2020",15,102054,14.7,8.2,24.2
,"York County, ME","23031","Male","M","2021","2021",14,105400,13.3,7.3,22.3
,"York County, ME","23031","Male","M","2022","2022",32,106833,30.0,20.5,42.3
,"York County, ME","23031","Male","M","2023","2023",19,107604,17.7,10.6,27.6
,"York County, ME","23031","Male","M","2024 ","2024",13,108389,12.0,6.4,20.5
,"Allegany County, MD","24001","Male","M","2023","2023",10,35253,28.4,13.6,52.2
,"Anne Arundel County, MD","24003","Female","F","2018","2018",23,290698,7.9,5.0,11.9
,"Anne Arundel County, MD","24003","Female","F","2019","2019",19,292764,6.5,3.9,10.1
,"Anne Arundel County, MD","24003","Female","F","2020","2020",25,294520,8.5,5.5,12.5
,"Anne Arundel County, MD","24003","Female","F","2021","2021",23,296729,7.8,4.9,11.6
,"Anne Arundel County, MD","24003","Female","F","2022","2022",22,299137,7.4,4.6,11.1
,"Anne Arundel County, MD","24003","Female","F","2023","2023",23,300321,7.7,4.9,11.5
,"Anne Arundel County, MD","24003","Female","F","2024 ","2024",17,303308,5.6,3.3,9.0
,"Anne Arundel County, MD","24003","Male","M","2018","2018",57,285333,20.0,15.1,25.9
,"Anne Arundel County, MD","24003","Male","M","2019","2019",54,286470,18.9,14.2,24.6
,"Anne Arundel County, MD","24003","Male","M","2020","2020",69,288257,23.9,18.6,30.3
,"Anne Arundel County, MD","24003","Male","M","2021","2021",64,293607,21.8,16.8,27.8
,"Anne Arundel County, MD","24003","Male","M","2022","2022",65,294149,22.1,17.1,28.2
,"Anne Arundel County, MD","24003","Male","M","2023","2023",71,294261,24.1,18.8,30.4
,"Anne Arundel County, MD","24003","Male","M","2024 ","2024",48,299042,16.1,11.8,21.3
,"Baltimore County, MD","24005","Female","F","2018","2018",37,435721,8.5,6.0,11.7
,"Baltimore County, MD","24005","Female","F","2019","2019",30,435635,6.9,4.6,9.8
,"Baltimore County, MD","24005","Female","F","2020","2020",40,435594,9.2,6.6,12.5
,"Baltimore County, MD","24005","Female","F","2021","2021",45,445471,10.1,7.4,13.5
,"Baltimore County, MD","24005","Female","F","2022","2022",50,443681,11.3,8.4,14.9
,"Baltimore County, MD","24005","Female","F","2023","2023",31,443619,7.0,4.7,9.9
,"Baltimore County, MD","24005","Female","F","2024 ","2024",23,448419,5.1,3.3,7.7
,"Baltimore County, MD","24005","Male","M","2018","2018",100,392710,25.5,20.5,30.5
,"Baltimore County, MD","24005","Male","M","2019","2019",94,391735,24.0,19.4,29.4
,"Baltimore County, MD","24005","Male","M","2020","2020",79,390423,20.2,16.0,25.2
,"Baltimore County, MD","24005","Male","M","2021","2021",119,403845,29.5,24.2,34.8
,"Baltimore County, MD","24005","Male","M","2022","2022",113,402480,28.1,22.9,33.3
,"Baltimore County, MD","24005","Male","M","2023","2023",105,401084,26.2,21.2,31.2
,"Baltimore County, MD","24005","Male","M","2024 ","2024",63,404006,15.6,12.0,20.0
,"Carroll County, MD","24013","Male","M","2018","2018",17,83295,20.4,11.9,32.7
,"Carroll County, MD","24013","Male","M","2019","2019",18,83303,21.6,12.8,34.1
,"Carroll County, MD","24013","Male","M","2021","2021",16,86727,18.4,10.5,30.0
,"Carroll County, MD","24013","Male","M","2022","2022",15,87546,17.1,9.6,28.3
,"Cecil County, MD","24015","Female","F","2022","2022",10,52614,19.0,9.1,35.0
,"Cecil County, MD","24015","Male","M","2022","2022",11,52328,21.0,10.5,37.6
,"Cecil County, MD","24015","Male","M","2023","2023",15,52599,28.5,16.0,47.0
,"Charles County, MD","24017","Male","M","2020","2020",12,79175,15.2,7.8,26.5
,"Charles County, MD","24017","Male","M","2021","2021",10,81653,12.2,5.9,22.5
,"Charles County, MD","24017","Male","M","2022","2022",22,82395,26.7,16.7,40.4
,"Charles County, MD","24017","Male","M","2023","2023",12,82645,14.5,7.5,25.4
,"Charles County, MD","24017","Male","M","2024 ","2024",10,83863,11.9,5.7,21.9
,"Frederick County, MD","24021","Female","F","2020","2020",10,134465,7.4,3.6,13.7
,"Frederick County, MD","24021","Male","M","2018","2018",20,126126,15.9,9.7,24.5
,"Frederick County, MD","24021","Male","M","2019","2019",12,127888,9.4,4.8,16.4
,"Frederick County, MD","24021","Male","M","2020","2020",17,130696,13.0,7.6,20.8
,"Frederick County, MD","24021","Male","M","2021","2021",11,138585,7.9,4.0,14.2
,"Frederick County, MD","24021","Male","M","2023","2023",12,145060,8.3,4.3,14.5
,"Frederick County, MD","24021","Male","M","2024 ","2024",11,147890,7.4,3.7,13.3
,"Harford County, MD","24025","Female","F","2018","2018",12,129568,9.3,4.8,16.2
