"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Albany County, NY","36001","2019","2019",21,305506,6.9,4.3,10.5
,"Albany County, NY","36001","2020","2020",24,303654,7.9,5.1,11.8
,"Albany County, NY","36001","2021","2021",32,313743,10.2,7.0,14.4
,"Albany County, NY","36001","2022","2022",39,315811,12.3,8.8,16.9
,"Albany County, NY","36001","2023","2023",57,316659,18.0,13.6,23.3
,"Albany County, NY","36001","2024 ","2024",46,319964,14.4,10.5,19.2
,"Bronx County, NY","36005","2018","2018",187,1432132,13.1,11.2,14.9
,"Bronx County, NY","36005","2019","2019",201,1418207,14.2,12.2,16.1
,"Bronx County, NY","36005","2020","2020",243,1401142,17.3,15.2,19.5
,"Bronx County, NY","36005","2021","2021",417,1424948,29.3,26.5,32.1
,"Bronx County, NY","36005","2022","2022",453,1379946,32.8,29.8,35.9
,"Bronx County, NY","36005","2023","2023",491,1356476,36.2,33.0,39.4
,"Bronx County, NY","36005","2024 ","2024",388,1384724,28.0,25.2,30.8
,"Broome County, NY","36007","2020","2020",14,189420,7.4,4.0,12.4
,"Broome County, NY","36007","2021","2021",19,197240,9.6,5.8,15.0
,"Broome County, NY","36007","2022","2022",10,197117,5.1,2.4,9.3
,"Broome County, NY","36007","2023","2023",22,196077,11.2,7.0,17.0
,"Broome County, NY","36007","2024 ","2024",16,196397,8.1,4.7,13.2
,"Chautauqua County, NY","36013","2019","2019",10,126903,7.9,3.8,14.5
,"Chautauqua County, NY","36013","2020","2020",14,126032,11.1,6.1,18.6
,"Chautauqua County, NY","36013","2021","2021",19,126807,15.0,9.0,23.4
,"Chautauqua County, NY","36013","2022","2022",15,126027,11.9,6.7,19.6
,"Chautauqua County, NY","36013","2023","2023",29,124891,23.2,15.6,33.3
,"Chautauqua County, NY","36013","2024 ","2024",13,124105,10.5,5.6,17.9
,"Chemung County, NY","36015","2022","2022",11,81426,13.5,6.7,24.2
,"Dutchess County, NY","36027","2018","2018",29,293718,9.9,6.6,14.2
,"Dutchess County, NY","36027","2019","2019",21,294218,7.1,4.4,10.9
,"Dutchess County, NY","36027","2020","2020",31,293293,10.6,7.2,15.0
,"Dutchess County, NY","36027","2021","2021",21,297112,7.1,4.4,10.8
,"Dutchess County, NY","36027","2022","2022",52,297545,17.5,13.1,22.9
,"Dutchess County, NY","36027","2023","2023",58,297150,19.5,14.8,25.2
,"Dutchess County, NY","36027","2024 ","2024",32,299963,10.7,7.3,15.1
,"Erie County, NY","36029","2018","2018",72,919719,7.8,6.1,9.9
,"Erie County, NY","36029","2019","2019",85,918702,9.3,7.4,11.4
,"Erie County, NY","36029","2020","2020",138,917241,15.0,12.5,17.6
,"Erie County, NY","36029","2021","2021",147,950683,15.5,13.0,18.0
,"Erie County, NY","36029","2022","2022",204,950312,21.5,18.5,24.4
,"Erie County, NY","36029","2023","2023",274,946147,29.0,25.5,32.4
,"Erie County, NY","36029","2024 ","2024",205,950602,21.6,18.6,24.5
,"Fulton County, NY","36035","2020","2020",11,52812,20.8,10.4,37.3
,"Fulton County, NY","36035","2022","2022",13,52669,24.7,13.1,42.2
,"Fulton County, NY","36035","2023","2023",14,52234,26.8,14.7,45.0
,"Fulton County, NY","36035","2024 ","2024",12,52073,23.0,11.9,40.3
,"Genesee County, NY","36037","2018","2018",10,57511,17.4,8.3,32.0
,"Genesee County, NY","36037","2020","2020",11,56994,19.3,9.6,34.5
,"Genesee County, NY","36037","2023","2023",14,57529,24.3,13.3,40.8
,"Kings County, NY","36047","2018","2018",127,2582830,4.9,4.1,5.8
,"Kings County, NY","36047","2019","2019",120,2559903,4.7,3.8,5.5
,"Kings County, NY","36047","2020","2020",178,2538934,7.0,6.0,8.0
,"Kings County, NY","36047","2021","2021",256,2641052,9.7,8.5,10.9
,"Kings County, NY","36047","2022","2022",357,2590516,13.8,12.4,15.2
,"Kings County, NY","36047","2023","2023",370,2561225,14.4,13.0,15.9
,"Kings County, NY","36047","2024 ","2024",248,2617631,9.5,8.3,10.7
,"Livingston County, NY","36051","2018","2018",10,63227,15.8,7.6,29.1
,"Monroe County, NY","36055","2018","2018",113,742474,15.2,12.4,18.0
,"Monroe County, NY","36055","2019","2019",115,741770,15.5,12.7,18.3
,"Monroe County, NY","36055","2020","2020",144,740900,19.4,16.3,22.6
,"Monroe County, NY","36055","2021","2021",110,755160,14.6,11.8,17.3
,"Monroe County, NY","36055","2022","2022",241,752035,32.0,28.0,36.1
,"Monroe County, NY","36055","2023","2023",342,748482,45.7,40.8,50.5
,"Monroe County, NY","36055","2024 ","2024",200,752202,26.6,22.9,30.3
,"Nassau County, NY","36059","2018","2018",53,1358343,3.9,2.9,5.1
,"Nassau County, NY","36059","2019","2019",69,1356924,5.1,4.0,6.4
,"Nassau County, NY","36059","2020","2020",101,1351334,7.5,6.0,8.9
,"Nassau County, NY","36059","2021","2021",106,1390907,7.6,6.2,9.1
,"Nassau County, NY","36059","2022","2022",113,1383726,8.2,6.7,9.7
,"Nassau County, NY","36059","2023","2023",105,1381715,7.6,6.1,9.1
,"Nassau County, NY","36059","2024 ","2024",101,1392438,7.3,5.8,8.7
,"New York County, NY","36061","2018","2018",132,1628701,8.1,6.7,9.5
,"New York County, NY","36061","2019","2019",140,1628706,8.6,7.2,10.0
,"New York County, NY","36061","2020","2020",137,1611989,8.5,7.1,9.9
,"New York County, NY","36061","2021","2021",203,1576876,12.9,11.1,14.6
,"New York County, NY","36061","2022","2022",244,1596273,15.3,13.4,17.2
,"New York County, NY","36061","2023","2023",256,1597451,16.0,14.1,18.0
,"New York County, NY","36061","2024 ","2024",216,1660664,13.0,11.3,14.7
,"Niagara County, NY","36063","2018","2018",12,210433,5.7,2.9,10.0
,"Niagara County, NY","36063","2019","2019",21,209281,10.0,6.2,15.3
,"Niagara County, NY","36063","2020","2020",28,208396,13.4,8.9,19.4
,"Niagara County, NY","36063","2021","2021",38,211653,18.0,12.7,24.6
,"Niagara County, NY","36063","2022","2022",45,210880,21.3,15.6,28.6
,"Niagara County, NY","36063","2023","2023",40,209457,19.1,13.6,26.0
,"Niagara County, NY","36063","2024 ","2024",42,209570,20.0,14.4,27.1
,"Oneida County, NY","36065","2019","2019",13,228671,5.7,3.0,9.7
,"Oneida County, NY","36065","2020","2020",27,227346,11.9,7.8,17.3
,"Oneida County, NY","36065","2021","2021",22,230274,9.6,6.0,14.5
,"Oneida County, NY","36065","2022","2022",39,228846,17.0,12.1,23.3
,"Oneida County, NY","36065","2023","2023",23,227555,10.1,6.4,15.2
,"Oneida County, NY","36065","2024 ","2024",23,228347,10.1,6.4,15.1
,"Onondaga County, NY","36067","2018","2018",30,461809,6.5,4.4,9.3
,"Onondaga County, NY","36067","2019","2019",42,460528,9.1,6.6,12.3
,"Onondaga County, NY","36067","2020","2020",42,459214,9.1,6.6,12.4
,"Onondaga County, NY","36067","2021","2021",73,473236,15.4,12.1,19.4
,"Onondaga County, NY","36067","2022","2022",86,468249,18.4,14.7,22.7
,"Onondaga County, NY","36067","2023","2023",78,467873,16.7,13.2,20.8
,"Onondaga County, NY","36067","2024 ","2024",52,469812,11.1,8.3,14.5
,"Ontario County, NY","36069","2023","2023",17,112494,15.1,8.8,24.2
,"Orange County, NY","36071","2018","2018",29,381951,7.6,5.1,10.9
,"Orange County, NY","36071","2019","2019",24,384940,6.2,4.0,9.3
,"Orange County, NY","36071","2020","2020",25,385234,6.5,4.2,9.6
,"Orange County, NY","36071","2021","2021",44,404525,10.9,7.9,14.6
,"Orange County, NY","36071","2022","2022",34,405941,8.4,5.8,11.7
,"Orange County, NY","36071","2023","2023",50,407470,12.3,9.1,16.2
,"Orange County, NY","36071","2024 ","2024",37,411767,9.0,6.3,12.4
,"Oswego County, NY","36075","2024 ","2024",12,118305,10.1,5.2,17.7
,"Queens County, NY","36081","2018","2018",106,2278906,4.7,3.8,5.5
,"Queens County, NY","36081","2019","2019",97,2253858,4.3,3.5,5.3
,"Queens County, NY","36081","2020","2020",156,2225821,7.0,5.9,8.1
,"Queens County, NY","36081","2021","2021",180,2331143,7.7,6.6,8.8
,"Queens County, NY","36081","2022","2022",242,2278029,10.6,9.3,12.0
,"Queens County, NY","36081","2023","2023",277,2252196,12.3,10.9,13.7
,"Queens County, NY","36081","2024 ","2024",190,2316841,8.2,7.0,9.4
,"Rensselaer County, NY","36083","2019","2019",11,158714,6.9,3.5,12.4
,"Rensselaer County, NY","36083","2020","2020",13,158108,8.2,4.4,14.1
,"Rensselaer County, NY","36083","2021","2021",11,160232,6.9,3.4,12.3
,"Rensselaer County, NY","36083","2022","2022",17,159853,10.6,6.2,17.0
,"Rensselaer County, NY","36083","2023","2023",20,159305,12.6,7.7,19.4
,"Rensselaer County, NY","36083","2024 ","2024",25,160749,15.6,10.1,23.0
,"Richmond County, NY","36085","2018","2018",40,476179,8.4,6.0,11.4
,"Richmond County, NY","36085","2019","2019",45,476143,9.5,6.9,12.6
,"Richmond County, NY","36085","2020","2020",57,475327,12.0,9.1,15.5
,"Richmond County, NY","36085","2021","2021",53,493494,10.7,8.0,14.0
,"Richmond County, NY","36085","2022","2022",81,491133,16.5,13.1,20.5
,"Richmond County, NY","36085","2023","2023",68,490687,13.9,10.8,17.6
,"Richmond County, NY","36085","2024 ","2024",48,498212,9.6,7.1,12.8
,"Rockland County, NY","36087","2018","2018",17,325695,5.2,3.0,8.4
,"Rockland County, NY","36087","2019","2019",16,325789,4.9,2.8,8.0
,"Rockland County, NY","36087","2020","2020",18,326225,5.5,3.3,8.7
,"Rockland County, NY","36087","2021","2021",23,339227,6.8,4.3,10.2
,"Rockland County, NY","36087","2022","2022",14,339022,4.1,2.3,6.9
,"Rockland County, NY","36087","2023","2023",22,340807,6.5,4.0,9.8
,"Schenectady County, NY","36093","2018","2018",13,155350,8.4,4.5,14.3
,"Schenectady County, NY","36093","2019","2019",15,155299,9.7,5.4,15.9
,"Schenectady County, NY","36093","2020","2020",13,155358,8.4,4.5,14.3
,"Schenectady County, NY","36093","2021","2021",26,158089,16.4,10.7,24.1
,"Schenectady County, NY","36093","2022","2022",36,160093,22.5,15.7,31.1
,"Schenectady County, NY","36093","2023","2023",35,159902,21.9,15.2,30.4
,"Schenectady County, NY","36093","2024 ","2024",23,162261,14.2,9.0,21.3
,"Suffolk County, NY","36103","2018","2018",134,1481093,9.0,7.5,10.6
,"Suffolk County, NY","36103","2019","2019",123,1476601,8.3,6.9,9.8
,"Suffolk County, NY","36103","2020","2020",171,1474273,11.6,9.9,13.3
,"Suffolk County, NY","36103","2021","2021",237,1526344,15.5,13.6,17.5
,"Suffolk County, NY","36103","2022","2022",257,1525465,16.8,14.8,18.9
,"Suffolk County, NY","36103","2023","2023",274,1523170,18.0,15.9,20.1
,"Suffolk County, NY","36103","2024 ","2024",192,1535909,12.5,10.7,14.3
,"Sullivan County, NY","36105","2022","2022",23,79658,28.9,18.3,43.3
,"Sullivan County, NY","36105","2023","2023",20,79920,25.0,15.3,38.6
,"Sullivan County, NY","36105","2024 ","2024",16,80450,19.9,11.4,32.3
,"Tompkins County, NY","36109","2022","2022",13,104777,12.4,6.6,21.2
,"Tompkins County, NY","36109","2023","2023",10,103558,9.7,4.6,17.8
,"Ulster County, NY","36111","2019","2019",12,177573,6.8,3.5,11.8
,"Ulster County, NY","36111","2021","2021",11,182951,6.0,3.0,10.8
,"Ulster County, NY","36111","2022","2022",23,182319,12.6,8.0,18.9
,"Ulster County, NY","36111","2023","2023",26,182333,14.3,9.3,20.9
,"Ulster County, NY","36111","2024 ","2024",22,182977,12.0,7.5,18.2
,"Wayne County, NY","36117","2018","2018",10,90064,11.1,5.3,20.4
,"Wayne County, NY","36117","2022","2022",12,91125,13.2,6.8,23.0
,"Wayne County, NY","36117","2023","2023",14,90829,15.4,8.4,25.9
,"Westchester County, NY","36119","2018","2018",46,967612,4.8,3.5,6.3
,"Westchester County, NY","36119","2019","2019",38,967506,3.9,2.8,5.4
,"Westchester County, NY","36119","2020","2020",52,965802,5.4,4.0,7.1
,"Westchester County, NY","36119","2021","2021",59,997895,5.9,4.5,7.6
,"Westchester County, NY","36119","2022","2022",68,990427,6.9,5.3,8.7
,"Westchester County, NY","36119","2023","2023",73,990817,7.4,5.8,9.3
,"Westchester County, NY","36119","2024 ","2024",41,1006447,4.1,2.9,5.5
,"Alamance County, NC","37001","2018","2018",19,166436,11.4,6.9,17.8
,"Alamance County, NC","37001","2019","2019",12,169509,7.1,3.7,12.4
,"Alamance County, NC","37001","2020","2020",14,171346,8.2,4.5,13.7
,"Alamance County, NC","37001","2021","2021",28,173877,16.1,10.7,23.3
,"Alamance County, NC","37001","2022","2022",24,176353,13.6,8.7,20.2
,"Alamance County, NC","37001","2023","2023",27,179165,15.1,9.9,21.9
,"Alamance County, NC","37001","2024 ","2024",23,183040,12.6,8.0,18.9
,"Beaufort County, NC","37013","2022","2022",13,44272,29.4,15.6,50.2
,"Bladen County, NC","37017","2021","2021",15,29525,50.8,28.4,83.8
,"Brunswick County, NC","37019","2018","2018",11,136744,8.0,4.0,14.4
,"Brunswick County, NC","37019","2019","2019",11,142820,7.7,3.8,13.8
,"Brunswick County, NC","37019","2020","2020",17,149039,11.4,6.6,18.3
,"Brunswick County, NC","37019","2021","2021",15,144215,10.4,5.8,17.2
,"Brunswick County, NC","37019","2022","2022",19,153064,12.4,7.5,19.4
,"Brunswick County, NC","37019","2023","2023",23,159964,14.4,9.1,21.6
,"Brunswick County, NC","37019","2024 ","2024",15,167112,9.0,5.0,14.8
,"Buncombe County, NC","37021","2018","2018",14,259103,5.4,3.0,9.1
,"Buncombe County, NC","37021","2019","2019",27,261191,10.3,6.8,15.0
,"Buncombe County, NC","37021","2020","2020",19,263477,7.2,4.3,11.3
,"Buncombe County, NC","37021","2021","2021",18,271534,6.6,3.9,10.5
,"Buncombe County, NC","37021","2022","2022",29,273589,10.6,7.1,15.2
,"Buncombe County, NC","37021","2023","2023",32,275901,11.6,7.9,16.4
,"Buncombe County, NC","37021","2024 ","2024",32,279210,11.5,7.8,16.2
,"Cabarrus County, NC","37025","2018","2018",13,211342,6.2,3.3,10.5
,"Cabarrus County, NC","37025","2019","2019",12,216453,5.5,2.9,9.7
,"Cabarrus County, NC","37025","2020","2020",24,221479,10.8,6.9,16.1
,"Cabarrus County, NC","37025","2021","2021",18,231278,7.8,4.6,12.3
,"Cabarrus County, NC","37025","2022","2022",23,235797,9.8,6.2,14.6
,"Cabarrus County, NC","37025","2023","2023",15,240016,6.2,3.5,10.3
,"Cabarrus County, NC","37025","2024 ","2024",15,244925,6.1,3.4,10.1
,"Catawba County, NC","37035","2021","2021",18,161723,11.1,6.6,17.6
,"Catawba County, NC","37035","2022","2022",12,163462,7.3,3.8,12.8
,"Catawba County, NC","37035","2024 ","2024",12,167054,7.2,3.7,12.5
,"Chatham County, NC","37037","2021","2021",10,77889,12.8,6.2,23.6
,"Cleveland County, NC","37045","2023","2023",12,101378,11.8,6.1,20.7
,"Columbus County, NC","37047","2020","2020",11,54754,20.1,10.0,35.9
,"Columbus County, NC","37047","2021","2021",17,50092,33.9,19.8,54.3
,"Columbus County, NC","37047","2023","2023",10,50121,20.0,9.6,36.7
,"Craven County, NC","37049","2018","2018",12,102912,11.7,6.0,20.4
,"Craven County, NC","37049","2019","2019",14,102139,13.7,7.5,23.0
,"Craven County, NC","37049","2020","2020",14,101233,13.8,7.6,23.2
,"Craven County, NC","37049","2021","2021",21,100674,20.9,12.9,31.9
,"Craven County, NC","37049","2022","2022",29,100874,28.7,19.3,41.3
,"Craven County, NC","37049","2023","2023",15,102391,14.6,8.2,24.2
,"Cumberland County, NC","37051","2018","2018",47,332330,14.1,10.4,18.8
,"Cumberland County, NC","37051","2019","2019",42,335509,12.5,9.0,16.9
,"Cumberland County, NC","37051","2020","2020",80,336364,23.8,18.9,29.6
,"Cumberland County, NC","37051","2021","2021",113,335508,33.7,27.5,39.9
,"Cumberland County, NC","37051","2022","2022",97,336699,28.8,23.4,35.1
,"Cumberland County, NC","37051","2023","2023",67,337890,19.8,15.4,25.2
,"Cumberland County, NC","37051","2024 ","2024",79,338430,23.3,18.5,29.1
,"Davidson County, NC","37057","2019","2019",12,167609,7.2,3.7,12.5
,"Davidson County, NC","37057","2020","2020",11,169234,6.5,3.2,11.6
,"Davidson County, NC","37057","2021","2021",23,170637,13.5,8.5,20.2
,"Davidson County, NC","37057","2022","2022",23,172586,13.3,8.4,20.0
,"Davidson County, NC","37057","2023","2023",20,174804,11.4,7.0,17.7
,"Davidson County, NC","37057","2024 ","2024",12,177809,6.7,3.5,11.8
,"Durham County, NC","37063","2018","2018",29,316739,9.2,6.1,13.1
,"Durham County, NC","37063","2019","2019",24,321488,7.5,4.8,11.1
,"Durham County, NC","37063","2020","2020",42,327306,12.8,9.2,17.3
,"Durham County, NC","37063","2021","2021",58,326126,17.8,13.5,23.0
,"Durham County, NC","37063","2022","2022",83,332680,24.9,19.9,30.9
,"Durham County, NC","37063","2023","2023",68,336892,20.2,15.7,25.6
,"Durham County, NC","37063","2024 ","2024",65,343628,18.9,14.6,24.1
,"Edgecombe County, NC","37065","2021","2021",11,48359,22.7,11.4,40.7
,"Edgecombe County, NC","37065","2022","2022",18,48301,37.3,22.1,58.9
,"Edgecombe County, NC","37065","2023","2023",23,48832,47.1,29.9,70.7
,"Edgecombe County, NC","37065","2024 ","2024",12,49124,24.4,12.6,42.7
,"Forsyth County, NC","37067","2018","2018",31,379099,8.2,5.6,11.6
,"Forsyth County, NC","37067","2019","2019",37,382295,9.7,6.8,13.3
,"Forsyth County, NC","37067","2020","2020",36,383843,9.4,6.6,13.0
,"Forsyth County, NC","37067","2021","2021",67,385523,17.4,13.5,22.1
,"Forsyth County, NC","37067","2022","2022",81,389157,20.8,16.5,25.9
,"Forsyth County, NC","37067","2023","2023",76,392921,19.3,15.2,24.2
,"Forsyth County, NC","37067","2024 ","2024",43,398143,10.8,7.8,14.5
,"Franklin County, NC","37069","2022","2022",12,74539,16.1,8.3,28.1
,"Franklin County, NC","37069","2023","2023",11,77001,14.3,7.1,25.6
,"Franklin County, NC","37069","2024 ","2024",11,79771,13.8,6.9,24.7
,"Gaston County, NC","37071","2020","2020",14,226568,6.2,3.4,10.4
,"Gaston County, NC","37071","2021","2021",14,230856,6.1,3.3,10.2
,"Gaston County, NC","37071","2022","2022",42,234215,17.9,12.9,24.2
,"Gaston County, NC","37071","2023","2023",19,237242,8.0,4.8,12.5
,"Gaston County, NC","37071","2024 ","2024",16,242010,6.6,3.8,10.7
,"Granville County, NC","37077","2021","2021",11,61986,17.7,8.9,31.8
,"Granville County, NC","37077","2022","2022",14,61903,22.6,12.4,37.9
,"Granville County, NC","37077","2024 ","2024",11,61544,17.9,8.9,32.0
,"Guilford County, NC","37081","2018","2018",47,533670,8.8,6.5,11.7
,"Guilford County, NC","37081","2019","2019",53,537174,9.9,7.4,12.9
,"Guilford County, NC","37081","2020","2020",63,540521,11.7,9.0,14.9
,"Guilford County, NC","37081","2021","2021",119,542410,21.9,18.0,25.9
,"Guilford County, NC","37081","2022","2022",112,546101,20.5,16.7,24.3
,"Guilford County, NC","37081","2023","2023",76,549866,13.8,10.9,17.3
,"Guilford County, NC","37081","2024 ","2024",83,558816,14.9,11.8,18.4
,"Halifax County, NC","37083","2019","2019",10,50010,20.0,9.6,36.8
,"Halifax County, NC","37083","2021","2021",11,48272,22.8,11.4,40.8
,"Halifax County, NC","37083","2022","2022",11,47848,23.0,11.5,41.1
,"Harnett County, NC","37085","2019","2019",14,135976,10.3,5.6,17.3
,"Harnett County, NC","37085","2020","2020",13,137058,9.5,5.1,16.2
,"Harnett County, NC","37085","2021","2021",24,135966,17.7,11.3,26.3
,"Harnett County, NC","37085","2022","2022",24,138832,17.3,11.1,25.7
,"Harnett County, NC","37085","2023","2023",17,141477,12.0,7.0,19.2
,"Harnett County, NC","37085","2024 ","2024",12,146096,8.2,4.2,14.3
,"Hoke County, NC","37093","2022","2022",11,53787,20.5,10.2,36.6
,"Hoke County, NC","37093","2023","2023",10,54446,18.4,8.8,33.8
,"Iredell County, NC","37097","2021","2021",14,191968,7.3,4.0,12.2
,"Iredell County, NC","37097","2022","2022",16,195897,8.2,4.7,13.3
,"Iredell County, NC","37097","2023","2023",16,199710,8.0,4.6,13.0
,"Iredell County, NC","37097","2024 ","2024",13,206361,6.3,3.4,10.8
,"Johnston County, NC","37101","2018","2018",11,202675,5.4,2.7,9.7
,"Johnston County, NC","37101","2019","2019",10,209339,4.8,2.3,8.8
,"Johnston County, NC","37101","2020","2020",10,216246,4.6,2.2,8.5
,"Johnston County, NC","37101","2021","2021",24,226504,10.6,6.8,15.8
,"Johnston County, NC","37101","2022","2022",20,234778,8.5,5.2,13.2
,"Johnston County, NC","37101","2023","2023",23,241955,9.5,6.0,14.3
,"Johnston County, NC","37101","2024 ","2024",16,249794,6.4,3.7,10.4
,"Lee County, NC","37105","2019","2019",11,61779,17.8,8.9,31.9
,"Lee County, NC","37105","2020","2020",12,62353,19.2,9.9,33.6
,"Lee County, NC","37105","2021","2021",16,64138,24.9,14.3,40.5
,"Lee County, NC","37105","2022","2022",17,65476,26.0,15.1,41.6
,"Lee County, NC","37105","2024 ","2024",16,68537,23.3,13.3,37.9
,"Mecklenburg County, NC","37119","2018","2018",84,1093901,7.7,6.1,9.5
,"Mecklenburg County, NC","37119","2019","2019",85,1110356,7.7,6.1,9.5
,"Mecklenburg County, NC","37119","2020","2020",99,1128945,8.8,7.1,10.7
,"Mecklenburg County, NC","37119","2021","2021",105,1122276,9.4,7.6,11.1
,"Mecklenburg County, NC","37119","2022","2022",143,1145392,12.5,10.4,14.5
,"Mecklenburg County, NC","37119","2023","2023",174,1163701,15.0,12.7,17.2
,"Mecklenburg County, NC","37119","2024 ","2024",129,1206285,10.7,8.8,12.5
,"Moore County, NC","37125","2019","2019",12,100880,11.9,6.1,20.8
,"Moore County, NC","37125","2021","2021",10,102763,9.7,4.7,17.9
,"Moore County, NC","37125","2022","2022",14,105531,13.3,7.3,22.3
,"Moore County, NC","37125","2023","2023",10,106898,9.4,4.5,17.2
,"Nash County, NC","37127","2018","2018",10,94016,10.6,5.1,19.6
,"Nash County, NC","37127","2020","2020",13,94859,13.7,7.3,23.4
,"Nash County, NC","37127","2021","2021",22,95176,23.1,14.5,35.0
,"Nash County, NC","37127","2022","2022",24,95789,25.1,16.1,37.3
,"Nash County, NC","37127","2023","2023",17,96551,17.6,10.3,28.2
,"Nash County, NC","37127","2024 ","2024",15,97990,15.3,8.6,25.2
,"New Hanover County, NC","37129","2018","2018",20,232274,8.6,5.3,13.3
,"New Hanover County, NC","37129","2019","2019",17,234473,7.3,4.2,11.6
,"New Hanover County, NC","37129","2020","2020",30,236613,12.7,8.6,18.1
,"New Hanover County, NC","37129","2021","2021",39,229018,17.0,12.1,23.3
,"New Hanover County, NC","37129","2022","2022",34,234921,14.5,10.0,20.2
,"New Hanover County, NC","37129","2023","2023",30,238852,12.6,8.5,17.9
,"New Hanover County, NC","37129","2024 ","2024",31,243333,12.7,8.7,18.1
,"Onslow County, NC","37133","2018","2018",14,197683,7.1,3.9,11.9
,"Onslow County, NC","37133","2019","2019",12,197938,6.1,3.1,10.6
,"Onslow County, NC","37133","2020","2020",24,203943,11.8,7.5,17.5
,"Onslow County, NC","37133","2021","2021",12,206160,5.8,3.0,10.2
,"Onslow County, NC","37133","2022","2022",16,207298,7.7,4.4,12.5
,"Onslow County, NC","37133","2023","2023",17,213676,8.0,4.6,12.7
,"Onslow County, NC","37133","2024 ","2024",19,212954,8.9,5.4,13.9
,"Orange County, NC","37135","2020","2020",12,149077,8.0,4.2,14.1
,"Orange County, NC","37135","2021","2021",10,148884,6.7,3.2,12.4
,"Orange County, NC","37135","2022","2022",15,150477,10.0,5.6,16.4
,"Orange County, NC","37135","2023","2023",10,150626,6.6,3.2,12.2
,"Pasquotank County, NC","37139","2020","2020",11,40372,27.2,13.6,48.8
,"Pasquotank County, NC","37139","2021","2021",13,40821,31.8,17.0,54.5
,"Pasquotank County, NC","37139","2023","2023",11,41444,26.5,13.2,47.5
,"Pitt County, NC","37147","2018","2018",17,179914,9.4,5.5,15.1
,"Pitt County, NC","37147","2019","2019",16,180742,8.9,5.1,14.4
,"Pitt County, NC","37147","2020","2020",25,182924,13.7,8.8,20.2
,"Pitt County, NC","37147","2021","2021",28,172169,16.3,10.8,23.5
,"Pitt County, NC","37147","2022","2022",45,173542,25.9,18.9,34.7
,"Pitt County, NC","37147","2023","2023",36,175119,20.6,14.4,28.5
,"Pitt County, NC","37147","2024 ","2024",19,180783,10.5,6.3,16.4
,"Randolph County, NC","37151","2018","2018",16,143351,11.2,6.4,18.1
,"Randolph County, NC","37151","2019","2019",16,143667,11.1,6.4,18.1
,"Randolph County, NC","37151","2020","2020",19,144557,13.1,7.9,20.5
,"Randolph County, NC","37151","2021","2021",25,145172,17.2,11.1,25.4
,"Randolph County, NC","37151","2022","2022",30,146043,20.5,13.9,29.3
,"Randolph County, NC","37151","2023","2023",14,147458,9.5,5.2,15.9
,"Randolph County, NC","37151","2024 ","2024",12,148389,8.1,4.2,14.1
,"Richmond County, NC","37153","2020","2020",12,44332,27.1,14.0,47.3
,"Richmond County, NC","37153","2022","2022",13,42778,30.4,16.2,52.0
,"Robeson County, NC","37155","2018","2018",14,131831,10.6,5.8,17.8
,"Robeson County, NC","37155","2019","2019",36,130625,27.6,19.3,38.2
,"Robeson County, NC","37155","2020","2020",55,129999,42.3,31.9,55.1
,"Robeson County, NC","37155","2021","2021",75,116328,64.5,50.7,80.8
,"Robeson County, NC","37155","2022","2022",73,116663,62.6,49.0,78.7
,"Robeson County, NC","37155","2023","2023",46,117365,39.2,28.7,52.3
,"Robeson County, NC","37155","2024 ","2024",41,118624,34.6,24.8,46.9
,"Rockingham County, NC","37157","2020","2020",18,91285,19.7,11.7,31.2
,"Rockingham County, NC","37157","2021","2021",27,91266,29.6,19.5,43.0
,"Rockingham County, NC","37157","2022","2022",28,91957,30.4,20.2,44.0
,"Rockingham County, NC","37157","2023","2023",22,92518,23.8,14.9,36.0
,"Rockingham County, NC","37157","2024 ","2024",15,93517,16.0,9.0,26.5
,"Rowan County, NC","37159","2018","2018",10,141262,7.1,3.4,13.0
,"Rowan County, NC","37159","2019","2019",16,142088,11.3,6.4,18.3
,"Rowan County, NC","37159","2020","2020",17,142495,11.9,6.9,19.1
,"Rowan County, NC","37159","2021","2021",26,148150,17.5,11.5,25.7
,"Rowan County, NC","37159","2022","2022",36,149645,24.1,16.8,33.3
,"Rowan County, NC","37159","2023","2023",32,151661,21.1,14.4,29.8
,"Rowan County, NC","37159","2024 ","2024",23,153384,15.0,9.5,22.5
,"Scotland County, NC","37165","2021","2021",10,34227,29.2,14.0,53.7
,"Stanly County, NC","37167","2018","2018",11,62075,17.7,8.8,31.7
,"Stanly County, NC","37167","2020","2020",10,63239,15.8,7.6,29.1
,"Union County, NC","37179","2021","2021",13,243648,5.3,2.8,9.1
,"Union County, NC","37179","2022","2022",14,249070,5.6,3.1,9.4
,"Union County, NC","37179","2023","2023",13,256452,5.1,2.7,8.7
,"Union County, NC","37179","2024 ","2024",10,263386,3.8,1.8,7.0
,"Vance County, NC","37181","2021","2021",12,42185,28.4,14.7,49.7
,"Vance County, NC","37181","2022","2022",13,42138,30.9,16.4,52.8
,"Vance County, NC","37181","2023","2023",12,42301,28.4,14.7,49.6
,"Vance County, NC","37181","2024 ","2024",12,42337,28.3,14.6,49.5
,"Wake County, NC","37183","2018","2018",45,1092305,4.1,3.0,5.5
,"Wake County, NC","37183","2019","2019",38,1111761,3.4,2.4,4.7
